feature_id,feature_value,Nz,Ez
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=2.0.0.0|M=-1",112640,112640
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=2.0.0.0|M=-2",704,704
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=2.0.0.0|M=-3",1840,1840
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=2.0.0.0|M=1",65536,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=2.0.0.0|M=2",485008,0
mechanism_margin,"U=0.0.0.0.0.0.1.1|V=2.0.0.0|M=5",1540096,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.0.2|M=-1",21184,21184
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.0.2|M=1",8424,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.0.2|M=5",1320576,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.1.1|M=-1",242272,242272
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.1.1|M=1",282904,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.2.0|M=-1",3680,3680
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.2.0|M=1",128,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.2.0|M=4",224576,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.0.2.0|M=5",884032,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.1.0.1|M=-1",43200,43200
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.1.0.1|M=1",8384,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.1.0.1|M=5",2641152,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.1.1.0|M=-1",277952,277952
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.1.1.0|M=1",119808,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.2.0.0|M=-1",16512,16512
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.2.0.0|M=1",1920,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=0.2.0.0|M=5",1320576,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=1.0.0.1|M=-1",343456,343456
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=1.0.0.1|M=1",392280,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=1.0.1.0|M=-1",15744,15744
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=1.0.1.0|M=1",1216,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=1.0.1.0|M=4",260256,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=1.0.1.0|M=5",2185256,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=1.1.0.0|M=-1",384640,384640
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=1.1.0.0|M=1",215488,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=2.0.0.0|M=-1",16192,16192
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=2.0.0.0|M=1",2464,0
mechanism_margin,"U=0.0.0.0.0.0.2.0|V=2.0.0.0|M=5",1348640,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.0.2|M=-1",171712,171712
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.0.2|M=-2",768,768
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.0.2|M=-3",672,672
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.0.2|M=1",184000,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.0.2|M=2",589568,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.0.2|M=3",900448,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=-1",58232,58232
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=-2",544,544
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=-3",1024,1024
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=-5",64,64
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=1",350008,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=2",776720,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=3",1203120,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=4",723088,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.1.1|M=5",723088,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.2.0|M=-1",155824,155824
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.2.0|M=-3",352,352
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.2.0|M=1",78944,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.2.0|M=2",323536,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.2.0|M=3",323536,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.0.2.0|M=5",1978368,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.0.1|M=-1",434784,434784
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.0.1|M=-2",992,992
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.0.1|M=-3",1856,1856
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.0.1|M=1",422912,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.0.1|M=2",1327872,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.0.1|M=3",1716832,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.1.0|M=-1",77728,77728
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.1.0|M=-3",1216,1216
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.1.0|M=1",34192,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.1.0|M=2",660480,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.1.0|M=3",1305824,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.1.0|M=4",723088,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.1.1.0|M=5",723088,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.2.0.0|M=-1",265600,265600
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.2.0.0|M=-3",1024,1024
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.2.0.0|M=1",248672,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.2.0.0|M=2",738304,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=0.2.0.0|M=3",738304,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.0.1|M=-1",88208,88208
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.0.1|M=-2",768,768
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.0.1|M=-3",2624,2624
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.0.1|M=-5",64,64
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.0.1|M=1",376256,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.0.1|M=2",589568,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.0.1|M=3",2079584,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.0.1|M=5",1617024,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.1.0|M=-1",404480,404480
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.1.0|M=-3",1760,1760
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.1.0|M=1",242176,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.1.0|M=2",440320,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.1.0|M=3",1307040,0
