rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
2472,6.-8.-2.9,1525,23104,423011136,143346035,3.92126149954956,1.5611936438871794
2473,-13.-40.-3.22,763,11552,151155393,51228583,3.9203157800526407,1.5610115610786406
2474,-13.-43.3.13,1527,23104,705765108,239223383,3.9193706800903194,1.5608296938159927
2475,-3.16.-13.14,191,2888,1059207573,359070068,3.918426198851422,1.5606480417152817
2476,-3.3.13.-25,1529,23104,2119534968,718610123,3.9174823355263664,1.560466604393468
2477,13.40.3.-22,765,11552,23562831,7989779,3.916539089307157,1.5602853814684239
2478,13.43.-3.-13,1531,23104,2121774612,719550097,3.915596459387383,1.5601043725589314
2479,3.-16.13.-14,383,5776,1061447217,360010042,3.914654444962214,1.559923577284679
2480,3.-3.-13.25,1533,23104,101143536,34309051,3.9137130452283935,1.559742995266259
2481,-9.-43.-9.35,17,256,3364326,1141397,3.9125371587496605,1.559516831935462
2482,-9.-52.9.8,3071,46208,607660470,206190011,3.9113622299112967,1.5592910014555337
2483,9.43.9.-35,6147,92416,135124466,45857303,3.9101882571547684,1.5590655030894551
2484,9.52.-9.-8,769,11552,152114931,51631429,3.9090152389253445,1.5588403361023895
2485,-14.-21.-8.21,385,5776,532961628,180944995,3.907140391304907,1.5584804632019664
2486,-14.-29.8.-3,771,11552,355680665,120786659,3.905267976972137,1.5581214343822472
2487,14.21.8.-21,193,2888,534080367,181414982,3.9033979896190907,1.557763246665949
2488,14.29.-8.3,773,11552,1069279473,363299951,3.9015304229623236,1.5574058970898261
2489,-10.-19.16.-21,3095,46208,4280473748,1454609765,3.900131332785544,1.5571383114907325
2490,-10.-3.-16.27,1549,23104,2141914802,728009863,3.8987335980976026,1.5568711946377594
2491,10.19.-16.21,3101,46208,4287185460,1457429687,3.8973372162745488,1.5566045452957207
2492,10.3.16.-27,97,1444,1072635329,364709912,3.8959421847000435,1.5563383622337834
2493,-12.-29.-18.43,6209,92416,8582200288,2918149283,3.895709810528503,1.5562938818094258
2494,-12.-47.18.-11,3105,46208,4291658972,1459309635,3.895477473779327,1.5562494143397096
2495,12.29.18.-43,6211,92416,8584435600,2919089257,3.8952451744404644,1.5562049598189551
2496,12.47.-18.11,1553,23104,306626902,104269973,3.89501291249987,1.5561605182414857
2497,-1.3.3.-7,3109,46208,4296128513,1461189583,3.893620125546107,1.555893776582959
2498,-1.6.-3.2,389,5776,2149740199,731299772,3.892228681900979,1.5556275000230984
2499,1.-3.-3.7,3115,46208,4302832283,1464009505,3.890838578975807,1.5553616873420002
2500,1.-6.3.-2,1559,23104,2153092084,732709733,3.8894498141893865,1.555096337324039
2501,-8.-31.-2.17,3121,46208,4309534970,1466829427,3.8880623849679607,1.5548310862039896
2502,-8.-33.2.11,781,11552,1078221443,367059847,3.8866762887451918,1.5545662958920325
2503,8.31.2.-17,3127,46208,4316236574,1469649349,3.8852915229621305,1.554301965183952
2504,8.33.-2.-11,1565,23104,2159793688,735529655,3.88390808506719,1.5540380928797395
2505,-3.-24.19.-22,6263,92416,8642519056,2943528581,3.8832168632824007,1.553905243544995
2506,-3.-5.-19.35,3133,46208,4322931680,1472469271,3.882525972516117,1.5537725092030792
2507,3.24.-19.22,6269,92416,8649207664,2946348503,3.88183541245145,1.553639889704191
2508,3.5.19.-35,49,722,270392249,92117452,3.8811451827719625,1.5535073848987901
2509,-6.-20.-14.33,6277,92416,8658117144,2950108399,3.8799955333040903,1.5532853543509646
