feature_id,feature_value,Nz,Ez
at_pair_histogram,"-1:-9:1;9:1:1;",131072,2304
at_pair_histogram,"-1:-9:1;9:2:1;",65536,7224
at_pair_histogram,"-1:-9:1;9:7:1;",32768,4596
at_pair_histogram,"-1:-9:1;9:8:1;",98304,8314
at_pair_histogram,"-1:-9:1;9:9:1;",98304,4352
at_pair_histogram,"-1:0:1;-1:1:1;",589824,0
at_pair_histogram,"-1:0:1;-1:2:1;",262144,17664
at_pair_histogram,"-1:0:1;-1:3:1;",65536,9408
at_pair_histogram,"-1:0:1;0:-1:1;",786432,896
at_pair_histogram,"-1:0:1;0:-2:1;",196608,18512
at_pair_histogram,"-1:0:1;0:0:1;",1179648,0
at_pair_histogram,"-1:0:1;0:1:1;",786432,896
at_pair_histogram,"-1:0:1;0:2:1;",196608,18512
at_pair_histogram,"-1:0:1;1:-1:1;",589824,0
at_pair_histogram,"-1:0:1;1:-2:1;",262144,17664
at_pair_histogram,"-1:0:1;1:-3:1;",65536,9408
at_pair_histogram,"-1:0:1;1:0:1;",786432,0
at_pair_histogram,"-1:0:1;1:1:1;",589824,0
at_pair_histogram,"-1:0:1;1:2:1;",262144,17664
at_pair_histogram,"-1:0:1;1:3:1;",65536,9408
at_pair_histogram,"-1:0:1;2:-1:1;",327680,3072
at_pair_histogram,"-1:0:1;2:-2:1;",163840,11434
at_pair_histogram,"-1:0:1;2:-3:1;",131072,12924
at_pair_histogram,"-1:0:1;2:-4:1;",32768,2304
at_pair_histogram,"-1:0:1;2:0:1;",524288,0
at_pair_histogram,"-1:0:1;2:1:1;",327680,3072
at_pair_histogram,"-1:0:1;2:2:1;",163840,11434
at_pair_histogram,"-1:0:1;2:3:1;",131072,12924
at_pair_histogram,"-1:0:1;2:4:1;",32768,2304
at_pair_histogram,"-1:0:1;3:-1:1;",262144,0
at_pair_histogram,"-1:0:1;3:-2:1;",65536,11816
at_pair_histogram,"-1:0:1;3:-3:1;",131072,10320
at_pair_histogram,"-1:0:1;3:-4:1;",65536,2048
at_pair_histogram,"-1:0:1;3:0:1;",524288,0
at_pair_histogram,"-1:0:1;3:1:1;",262144,0
at_pair_histogram,"-1:0:1;3:2:1;",65536,11816
at_pair_histogram,"-1:0:1;3:3:1;",131072,10320
at_pair_histogram,"-1:0:1;3:4:1;",65536,2048
at_pair_histogram,"-1:0:1;4:-1:1;",262144,0
at_pair_histogram,"-1:0:1;4:-3:1;",65536,8304
at_pair_histogram,"-1:0:1;4:-4:1;",131072,0
at_pair_histogram,"-1:0:1;4:-5:1;",65536,0
at_pair_histogram,"-1:0:1;4:0:1;",524288,0
at_pair_histogram,"-1:0:1;4:1:1;",262144,0
at_pair_histogram,"-1:0:1;4:3:1;",65536,8304
at_pair_histogram,"-1:0:1;4:4:1;",131072,0
at_pair_histogram,"-1:0:1;4:5:1;",65536,0
at_pair_histogram,"-1:0:1;5:-1:1;",262144,0
at_pair_histogram,"-1:0:1;5:-4:1;",65536,0
at_pair_histogram,"-1:0:1;5:-5:1;",131072,0
at_pair_histogram,"-1:0:1;5:-6:1;",65536,256
at_pair_histogram,"-1:0:1;5:0:1;",524288,0
at_pair_histogram,"-1:0:1;5:1:1;",262144,0
at_pair_histogram,"-1:0:1;5:4:1;",65536,0
at_pair_histogram,"-1:0:1;5:5:1;",131072,0
at_pair_histogram,"-1:0:1;5:6:1;",65536,256
at_pair_histogram,"-1:0:1;6:-1:1;",262144,0
at_pair_histogram,"-1:0:1;6:-5:1;",65536,0
at_pair_histogram,"-1:0:1;6:-6:1;",131072,0
at_pair_histogram,"-1:0:1;6:-7:1;",65536,1280
at_pair_histogram,"-1:0:1;6:0:1;",524288,0
at_pair_histogram,"-1:0:1;6:1:1;",262144,0
at_pair_histogram,"-1:0:1;6:5:1;",65536,0
at_pair_histogram,"-1:0:1;6:6:1;",131072,0
at_pair_histogram,"-1:0:1;6:7:1;",65536,1280
at_pair_histogram,"-1:0:1;7:-1:1;",262144,0
at_pair_histogram,"-1:0:1;7:-6:1;",65536,2048
at_pair_histogram,"-1:0:1;7:-7:1;",131072,3536
at_pair_histogram,"-1:0:1;7:-8:1;",65536,1256
at_pair_histogram,"-1:0:1;7:0:1;",524288,0
at_pair_histogram,"-1:0:1;7:1:1;",262144,0
at_pair_histogram,"-1:0:1;7:6:1;",65536,1792
at_pair_histogram,"-1:0:1;7:7:1;",131072,2528
at_pair_histogram,"-1:0:1;7:8:1;",65536,1012
at_pair_histogram,"-1:0:1;8:-1:1;",262144,0
at_pair_histogram,"-1:0:1;8:-7:1;",65536,7680
at_pair_histogram,"-1:0:1;8:-8:1;",131072,5120
