rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
6044,5:-6:1;9:4:1;,6613,23104,1074959808,444003433,1.8047658406506397,1.2756399829214302
6045,5:6:1;9:-4:1;,3307,11552,3762694336,1554247009,1.8045476966960563,1.2755502937001038
6046,-3:-8:1;9:-3:1;,827,2888,940840366,388679249,1.8041115077158962,1.2753698727571032
6047,-9:3:1;-3:-8:1;,3309,11552,3764028592,1555186983,1.8036754505746324,1.2751895383172265
6048,-9:3:1;3:8:1;,1655,5776,376469572,155565697,1.803239525192591,1.2750092903168693
6049,3:8:1;9:-3:1;,3311,11552,3765362848,1556126957,1.8028037314901717,1.2748291286924918
6050,-6:6:1;8:2:1;,6623,23104,7531391380,3112723901,1.802585883993965,1.27473880364235
6051,-8:-2:1;-6:6:1;,207,722,44833673,18530916,1.8023680693878459,1.2746485002113503
6052,-8:-2:1;6:-6:1;,6625,23104,7532722748,3113663875,1.802150287661885,1.274558218391556
6053,6:-6:1;8:2:1;,3313,11552,3766694216,1557066931,1.8019325388061564,1.2744679581750327
6054,-2:-1:1;-2:1:1;,6629,23104,7535375376,3115543823,1.801279489361182,1.2741953718268937
6055,-2:-1:1;2:-1:1;,829,2888,942170290,389619223,1.8006267353914205,1.273922980645863
6056,-2:-1:1;2:1:1;,6635,23104,7539349264,3118363745,1.7999742766296154,1.2736507844175615
6057,-2:-1:2;,13273,46208,15080685472,6238137451,1.7996481578682773,1.2735147593437786
6058,-2:1:1;2:-1:1;,13279,46208,15084659360,6240957373,1.7989961414180913,1.2732428551433108
6059,-2:1:1;2:1:1;,13285,46208,15088633248,6243777295,1.7983444195093021,1.2729711453610255
6060,-2:1:2;,1661,5776,1886327524,780648407,1.7980186689247948,1.2728353633100453
6061,2:-1:1;2:1:1;,6647,23104,7547297040,3124003589,1.7973673883294794,1.272563944755271
6062,2:-1:2;,13297,46208,2156654432,892773877,1.7970418582523082,1.2724283081982817
6063,2:1:2;,175,608,198665368,82247725,1.7967164016112567,1.272292720086127
6064,-4:-9:1;5:-1:1;,6651,23104,7549945336,3125883537,1.796499471298708,1.2722021709591433
6065,-5:1:1;-4:-9:1;,1663,5776,1887651672,781588381,1.796282573599902,1.2721116433757844
6066,-5:1:1;4:9:1;,6653,23104,7551268040,3126823511,1.7960657085050344,1.2720211373281844
6067,-8:8:1;0:-7:1;,3327,11552,539423528,223378107,1.7958488760043048,1.2719306528084817
6068,-8:8:1;0:7:1;,6655,23104,7552590744,3127763485,1.7956320760879168,1.2718401898088183
6069,0:-7:1;8:-8:1;,104,361,2269607,939974,1.7954153087460787,1.2717497483213396
6070,0:7:1;8:-8:1;,6657,23104,7553913448,3128703459,1.7951985739690035,1.2716593283381958
6071,4:9:1;5:-1:1;,3329,11552,3777287400,1564586723,1.794981871746908,1.271568929851541
6072,-1:-8:1;8:6:1;,13317,46208,15109809508,6258816879,1.7948735328409213,1.2715236007928357
6073,-8:-6:1;-1:-8:1;,6659,23104,1079319244,447091919,1.7947652020700136,1.2714782771173678
6074,-8:-6:1;1:8:1;,701,2432,795322596,329460887,1.7946568794329625,1.2714329588241557
6075,1:8:1;8:6:1;,1665,5776,51053342,21149415,1.7945485649285464,1.2713876459122189
6076,-2:-1:1;3:-6:1;,6661,23104,7556553080,3130583407,1.794331960312737,1.2712967605401897
6077,-2:-6:1;3:1:1;,3331,11552,3778605772,1565526697,1.79411538821282,1.2712058967295885
6078,-2:1:1;3:6:1;,6663,23104,7557870008,3131523381,1.7938988486190341,1.2711150544725638
6079,-2:6:1;3:-1:1;,833,2888,944816059,391499171,1.7936823415216234,1.271024233761267
6080,-3:-1:1;-2:-6:1;,6665,23104,1079883848,447494765,1.7934658669108354,1.270933434587854
6081,-3:-1:1;2:6:1;,3333,11552,3779922700,1566466671,1.7932494247769228,1.2708426569444844
6082,-3:-6:1;-2:1:1;,6667,23104,7560503864,3133403329,1.793033015110142,1.270751900823322
6083,-3:-6:1;2:-1:1;,1667,5776,1890290582,783468329,1.7928166379007544,1.2706611662165341
6084,-3:1:1;-2:6:1;,351,1216,397990568,164965437,1.7926002931390248,1.2705704531162918
6085,-3:1:1;2:-6:1;,3335,11552,3781239628,1567406645,1.7923839808152238,1.2704797615147705
6086,-3:6:1;-2:-1:1;,6671,23104,7563137720,3135283277,1.7921677009196249,1.2703890914041494
6087,-3:6:1;2:1:1;,417,1444,135067789,55995594,1.7919514534425074,1.2702984427766113
6088,-6:-2:1;7:6:1;,6673,23104,7564454648,3136223251,1.7917352383741538,1.2702078156243433
6089,-6:-6:1;7:-2:1;,3337,11552,3782556556,1568346619,1.7915190557048517,1.2701172099395357
6090,-6:2:1;7:-6:1;,6675,23104,7565771576,3137163225,1.7913029054248923,1.270026625714383
6091,-6:6:1;7:2:1;,1669,5776,1891607510,784408303,1.7910867875245722,1.269936062941084
6092,-7:-1:1;9:4:1;,13353,46208,15133518544,6275736411,1.7909787407137456,1.2698907895964429
6093,-7:-2:1;-6:6:1;,13355,46208,15134835472,6276676385,1.7907626713646987,1.2698002589863049
6094,-7:-2:1;6:-6:1;,37,128,1133200,469987,1.7905466343710503,1.2697097498085332
6095,-7:-4:1;9:-1:1;,6679,23104,1081200776,448434739,1.7904386280044726,1.269664503254351
6096,-7:-6:1;-6:-2:1;,835,2888,946132987,392439145,1.7902226395257566,1.269574026210528
6097,-7:-6:1;6:2:1;,6681,23104,7569722360,3139983147,1.790006683378225,1.2694835705796088
6098,-7:1:1;9:-4:1;,13363,46208,15140103184,6280436281,1.7898987174256293,1.269438350791557
6099,-7:2:1;-6:-6:1;,13365,46208,2163060016,897339465,1.7896828097567306,1.2693479272654098
6100,-7:2:1;6:6:1;,13367,46208,15142737040,6282316229,1.78946693439483,1.2692575251327274
6101,-7:4:1;9:1:1;,1671,5776,1892924438,785348277,1.789359008825983,1.2692123320865079
6102,-7:6:1;-6:2:1;,6685,23104,7572356216,3141863095,1.7891431819064558,1.2691219620294574
6103,-7:6:1;6:-2:1;,3343,11552,540929620,224452363,1.7889273872697677,1.269031613346457
6104,-9:-1:1;-7:4:1;,13373,46208,15146687824,6285136151,1.7888195020544704,1.2689864470178007
6105,-9:-1:1;7:-4:1;,6687,23104,7573673144,3142803069,1.7887116249062625,1.2689412860297478
6106,-9:-4:1;-7:-1:1;,13375,46208,15148004752,6286076125,1.7886037558239372,1.2688961303813282
6107,-9:-4:1;7:1:1;,11,38,49831129,20679428,1.7884958948062881,1.2688509800715735
6108,-9:1:1;-7:-4:1;,13377,46208,15149321680,6287016099,1.7883880418521103,1.268805835099515
6109,-9:1:1;7:4:1;,6689,23104,7574990072,3143743043,1.7882801969601976,1.2687606954641835
6110,-9:4:1;-7:1:1;,13379,46208,2164376944,898279439,1.788172360129345,1.268715561164611
6111,-9:4:1;7:-1:1;,3345,11552,3787824268,1572106515,1.7880645313583479,1.26867043219983
6112,2:-1:1;3:6:1;,6691,23104,7576307000,3144683017,1.7878488979910996,1.2685801902707683
6113,2:-6:1;3:-1:1;,1673,5776,1894241366,786288251,1.7876332968488184,1.2684899696692595
6114,2:1:1;3:-6:1;,6693,23104,1082517704,449374713,1.7874177279218741,1.2683997703875667
6115,2:6:1;3:1:1;,3347,11552,3789141196,1573046489,1.7872021912006413,1.2683095924179577
6116,6:-2:1;7:-6:1;,6695,23104,7578940856,3146562965,1.786986686675498,1.2682194357527037
6117,6:-6:1;7:2:1;,837,2888,947449915,393379119,1.7867712143368273,1.2681293003840803
6118,6:2:1;7:6:1;,6697,23104,204871832,85067647,1.786555774175016,1.2680391863043665
6119,6:6:1;7:-2:1;,3349,11552,3790458124,1573986463,1.7863403661804553,1.267949093505845
6120,7:-1:1;9:-4:1;,13397,46208,15162490960,6296415839,1.7862326742428927,1.267904055084621
6121,7:-4:1;9:1:1;,6699,23104,7581574712,3148442913,1.7861249903435412,1.2678590219808028
6122,7:1:1;9:4:1;,13399,46208,15163807888,6297355813,1.7860173144812017,1.2678139941934268
6123,7:4:1;9:-1:1;,1675,5776,270794042,112461175,1.7859096466546738,1.26776897172153
6124,-3:4:1;7:-7:1;,3351,11552,3791770720,1574926437,1.7854790556827,1.2675872867286364
6125,-4:5:1;7:-7:1;,419,1444,948106213,393849106,1.7850485931878193,1.2674056872768744
6126,-7:-7:1;8:9:1;,3353,11552,3793078984,1575866411,1.7846182590933866,1.2672241733044083
6127,-7:-7:1;9:-9:1;,1677,5776,1896866558,788168199,1.7841880533228247,1.2670427447494639
6128,-7:-9:1;8:-7:1;,3355,11552,3794387248,1576806385,1.7837579757996251,1.2668614015503274
6129,-7:-9:1;9:7:1;,839,2888,948760345,394319093,1.783328026447348,1.2666801436453459
6130,-7:7:1;-3:4:1;,3357,11552,542242216,225392337,1.782898205189621,1.2664989709729277
6131,-7:7:1;-4:5:1;,1679,5776,1898174822,789108173,1.7824685119501409,1.266317883471541
6132,-7:7:1;3:-4:1;,3359,11552,3797003776,1578686333,1.7820389466526725,1.2661368810797147
6133,-7:7:1;4:-5:1;,105,361,949414477,394789080,1.7816095092210484,1.2659559637360382
6134,-7:7:1;8:-9:1;,3361,11552,3798312040,1579626307,1.7811801995791692,1.2657751313791614
6135,-7:7:1;9:9:1;,1681,5776,1899483086,790048147,1.7807510176510037,1.2655943839477946
6136,-7:9:1;8:7:1;,177,608,199980016,83187699,1.780321963360588,1.2654137213807075
6137,-7:9:1;9:-7:1;,841,2888,135724087,56465581,1.7798930366320267,1.2652331436167314
6138,-8:-7:1;-7:9:1;,3365,11552,3800928568,1581506255,1.7794642373894916,1.2650526505947564
6139,-8:-7:1;7:-9:1;,1683,5776,1900791350,790988121,1.7790355655572219,1.2648722422537326
6140,-8:-9:1;-7:-7:1;,3367,11552,3802236832,1582446229,1.7786070210595248,1.2646919185326713
6141,-8:-9:1;7:7:1;,421,1444,950722741,395729054,1.778178603820775,1.2645116793706421
6142,-8:7:1;-7:-9:1;,3369,11552,3803545096,1583386203,1.7777503137654136,1.2643315247067755
6143,-8:7:1;7:9:1;,1685,5776,1902099614,791928095,1.7773221508179502,1.264151454480261
6144,-8:9:1;-7:7:1;,3371,11552,543550480,226332311,1.7768941149029607,1.2639714686303478
6145,-8:9:1;7:-7:1;,843,2888,951376873,396199041,1.7764662059450886,1.2637915670963453
6146,-9:-7:1;-7:-9:1;,3373,11552,3806161624,1585266151,1.7760384238690445,1.2636117498176216
6147,-9:-7:1;7:9:1;,1687,5776,7897958,3289909,1.7756107685996052,1.2634320167336044
6148,-9:-9:1;-7:7:1;,3375,11552,3807469888,1586206125,1.7751832400616152,1.263252367783781
6149,-9:-9:1;7:-7:1;,211,722,952031005,396669028,1.774755838179986,1.2630728029076976
6150,-9:7:1;-7:9:1;,3377,11552,3808778152,1587146099,1.7743285628796943,1.2628933220449603
6151,-9:7:1;7:-9:1;,1689,5776,272102306,113401149,1.7739014140857852,1.2627139251352326
6152,-9:9:1;-7:-7:1;,3379,11552,3810086416,1588086073,1.7734743917233695,1.2625346121182395
6153,-9:9:1;7:7:1;,845,2888,952685137,397139015,1.7730474957176243,1.2623553829337624
6154,3:-4:1;7:-7:1;,3381,11552,3811394680,1589026047,1.7726207259937938,1.2621762375216437
6155,4:-5:1;7:-7:1;,89,304,100317074,41828843,1.7721940824771878,1.261997175821783
6156,7:-7:1;8:-9:1;,3383,11552,3812702944,1589966021,1.7717675650931826,1.2618181977741398
6157,7:-7:1;9:9:1;,423,1444,953339269,397609002,1.7713411737672213,1.2616393033187319
6158,7:-9:1;8:7:1;,3385,11552,544858744,227272285,1.770914908424812,1.261460492395635
6159,7:-9:1;9:-7:1;,1693,5776,1907332670,795687991,1.7704887689915292,1.2612817649449843
6160,7:7:1;8:9:1;,3387,11552,3815319472,1591845969,1.770062755393014,1.2611031209069734
6161,7:7:1;9:-9:1;,847,2888,953993401,398078989,1.7696368675549723,1.260924560221853
6162,7:9:1;8:-7:1;,3389,11552,3816627736,1592785943,1.7692111054031765,1.260746082829934
6163,7:9:1;9:7:1;,1695,5776,1908640934,796627965,1.7687854688634648,1.260567688671584
6164,-2:9:1;8:7:1;,6781,23104,7635214980,3186981847,1.7685726976749825,1.2604779770908736
6165,-8:-7:1;-2:9:1;,3391,11552,545419016,227675131,1.7683599578617402,1.2603882863895082
6166,-8:-7:1;2:-9:1;,357,1216,401921972,167785359,1.7681472494144856,1.2602986165600265
6167,2:-9:1;8:7:1;,106,361,954646089,398548976,1.7679345723239717,1.2602089675949704
6168,-1:-4:1;4:-6:1;,13569,46208,15274984336,6377253603,1.7678282455346037,1.2601637417846527
6169,-1:-6:1;4:4:1;,6785,23104,7637815624,3188861795,1.7677219265809545,1.2601185212224166
6170,-1:-6:1;7:-9:1;,3393,11552,3819231268,1594665891,1.7675093121761944,1.260028095838447
6171,-1:-8:1;9:-1:1;,1697,5776,1909939090,797567939,1.7670841773445076,1.2598473080063357
6172,-1:2:1;7:-6:1;,6789,23104,7640403272,3190741743,1.7668716568991223,1.2597569455432396
6173,-1:4:1;4:6:1;,13579,46208,15281453456,6381953473,1.7667654084150084,1.2597117721716615
6174,-1:6:1;4:-4:1;,3395,11552,3820525092,1595605865,1.766659167755077,1.2596666040388196
6175,-1:8:1;9:1:1;,849,2888,955293001,399018963,1.7662342833341325,1.2594859838761403
6176,-2:-1:1;8:7:1;,6793,23104,7642990920,3192621691,1.7660218880388074,1.2593957052029563
6177,-2:-5:1;6:-9:1;,13587,46208,15286628752,6385713369,1.7659157021159033,1.2593505737151398
6178,-2:-6:1;7:-8:1;,3397,11552,3821818916,1596545839,1.76580952400797,1.2593054474585983
6179,-2:-9:1;6:5:1;,13589,46208,15287922576,6386653343,1.7657033537138582,1.2592603264324
6180,-2:5:1;6:9:1;,6795,23104,7644284744,3193561665,1.7655971912324173,1.2592152106356134
6181,-2:9:1;6:-4:1;,1699,5776,1911232914,798507913,1.7653848897029505,1.259124994726551
6182,-2:9:1;6:-5:1;,13593,46208,15290510224,6388533291,1.7652787506526255,1.259079894612414
6183,-4:-4:1;-1:-6:1;,6797,23104,7645578568,3194501639,1.7651726194103747,1.2590347997239657
6184,-4:-4:1;1:6:1;,13595,46208,15291804048,6389473265,1.7650664959750484,1.2589897100602758
6185,-4:-6:1;-1:4:1;,3399,11552,3823112740,1597485813,1.7649603803454992,1.2589446256204144
6186,-4:-6:1;1:-4:1;,13597,46208,15293097872,6390413239,1.7648542725205782,1.2588995464034518
6187,-4:4:1;-1:6:1;,6799,23104,7646872392,3195441613,1.7647481724991374,1.2588544724084583
6188,-4:4:1;1:-6:1;,13599,46208,15294391696,6391353213,1.7646420802800296,1.2588094036345048
6189,-4:5:1;9:6:1;,425,1444,955939913,399488950,1.7645359958621067,1.258764340080662
6190,-4:6:1;-1:-4:1;,13601,46208,15295685520,6392293187,1.7644299192442223,1.2587192817460011
6191,-4:6:1;1:4:1;,6801,23104,7648166216,3196381587,1.764323850425229,1.2586742286295938
6192,-6:-5:1;-2:-9:1;,13603,46208,15296979344,6393233161,1.7642177894039799,1.258629180730511
6193,-6:-5:1;2:9:1;,179,608,201284556,84127673,1.764111736179329,1.258584138047825
6194,-6:-9:1;-2:5:1;,13605,46208,15298273168,6394173135,1.76400569075013,1.258539100580608
6195,-6:-9:1;2:-5:1;,6803,23104,7649460040,3197321561,1.7638996531152369,1.258494068327932
6196,-6:4:1;-2:9:1;,1701,5776,1912526738,799447887,1.7636876012237859,1.2584040194624928
6197,-6:4:1;2:-9:1;,6805,23104,7650753864,3198261535,1.763475580495814,1.2583139914440906
6198,-6:5:1;-2:9:1;,13611,46208,15302154640,6396993057,1.7633695818152704,1.2582689852502114
6199,-6:5:1;2:-9:1;,3403,11552,3825700388,1599365761,1.7632635909221623,1.2582239842653116
6200,-6:9:1;-2:-5:1;,13613,46208,15303448464,6397933031,1.7631576078153461,1.258178988488465
6201,-6:9:1;2:5:1;,6807,23104,7652047688,3199201509,1.7630516324936776,1.2581339979187456
6202,-7:6:1;-1:2:1;,851,2888,956586825,399958937,1.7628397052012084,1.258044032396986
6203,-7:6:1;1:-2:1;,6809,23104,7653341512,3200141483,1.7626278090356091,1.2579540876926294
6204,-7:6:1;9:-8:1;,3405,11552,3826994212,1600305735,1.7624159439877374,1.257864163798277
6205,-7:8:1;-2:-6:1;,13621,46208,15308623760,6401692927,1.7623100231300937,1.257819209652541
6206,-7:8:1;2:6:1;,6811,23104,7654635336,3201081457,1.7622041100484553,1.2577742607065325
6207,-7:9:1;-1:-6:1;,1703,5776,1913820562,800387861,1.7619923072086288,1.2576843784100045
6208,-7:9:1;1:6:1;,6813,23104,7655929160,3202021431,1.7617805354591272,1.257594516901303
6209,-8:-7:1;-2:-1:1;,3407,11552,3828288036,1601245709,1.7615687947908245,1.2575046761730437
6210,-8:-7:1;2:1:1;,6815,23104,7657222984,3202961405,1.7613570851945992,1.2574148562178453
6211,-9:-1:1;-1:8:1;,6817,23104,7658516808,3203901379,1.7609337591819112,1.257235278597122
6212,-9:-1:1;1:-8:1;,6819,23104,7659810632,3204841353,1.760510557348167,1.2570557839801522
6213,-9:-6:1;-4:5:1;,13639,46208,15320268176,6410152693,1.7604047762841544,1.2570109232883402
6214,-9:-6:1;4:-5:1;,1705,5776,1915114386,801327835,1.7602990029756362,1.2569660677796592
6215,-9:1:1;-1:-8:1;,3411,11552,3830875684,1603125657,1.7598759872737668,1.2567866975578563
6216,-9:1:1;1:8:1;,853,2888,957880649,400898911,1.759453095568881,1.2566074101926048
6217,-9:8:1;-7:6:1;,6825,23104,7663692104,3207661275,1.7592416961925939,1.2565177975628146
6218,-9:8:1;7:-6:1;,3413,11552,3832169508,1604065631,1.7590303277883055,1.2564282056251241
6219,1:-2:1;7:-6:1;,6827,23104,7664985928,3208601249,1.7588189903469418,1.2563386343721938
6220,1:-4:1;4:6:1;,13655,46208,15330618768,6417672485,1.7587133332345224,1.2562938565002217
6221,1:-6:1;4:-4:1;,1707,5776,1916408210,802267809,1.7586076838594327,1.2562490837966893
6222,1:-8:1;9:1:1;,3415,11552,3833463332,1605005605,1.7581851637097183,1.2560700446486337
6223,1:4:1;4:-6:1;,719,2432,807078960,337920653,1.7580795530042876,1.256025297773559
6224,1:6:1;4:4:1;,6831,23104,7667573576,3210481197,1.7579739500293923,1.2559805560614297
6225,1:6:1;7:-9:1;,427,1444,958527561,401368898,1.7577627672666805,1.2558910881223455
6226,1:8:1;9:-1:1;,3417,11552,3834757156,1605945579,1.7573404944579027,1.2557122141592711
6227,2:-5:1;6:9:1;,13669,46208,15339675536,6424252303,1.7572349455650813,1.2556675085621483
6228,2:-9:1;6:-4:1;,13671,46208,15340969360,6425192277,1.7570238709427752,1.2555781128338819
6229,2:-9:1;6:-5:1;,1709,5776,1917702034,803207783,1.7569183452110317,1.2555334227009123
6230,2:1:1;8:7:1;,6837,23104,7671455048,3213301119,1.7567073169007177,1.2554440578927366
6231,2:5:1;6:-9:1;,13675,46208,15343557008,6427072225,1.7566018143198898,1.2553993832157053
6232,2:6:1;7:-8:1;,3419,11552,3836050980,1606885553,1.7564963194537764,1.2553547136888286
6233,2:9:1;6:5:1;,13677,46208,15344850832,6428012199,1.7563908323012498,1.2553100493111948
6234,4:-5:1;9:6:1;,6839,23104,7672748872,3214241093,1.7562853528611815,1.2552653900818924
6235,7:-6:1;9:-8:1;,45,152,50482867,21149415,1.7560744171139109,1.2551760870646347
6236,-8:-8:1;9:8:1;,3421,11552,548191496,229689361,1.7556526381192712,1.2549959141025868
6237,-9:-8:1;-8:-8:1;,1711,5776,1918991526,804147757,1.7552309823977574,1.2548158239590301
6238,-9:-8:1;8:8:1;,3423,11552,3838625632,1608765501,1.7548094498773332,1.254635816575473
6239,8:8:1;9:8:1;,107,361,959817053,402308872,1.754388040486024,1.2544558918934798
6240,-1:-9:1;7:6:1;,6849,23104,7679177560,3218940963,1.7541773819413131,1.2543656892615742
6241,-1:9:1;7:-6:1;,3425,11552,3839909348,1609705475,1.7539667541519195,1.2542755073285186
6242,-7:-6:1;-1:-9:1;,6851,23104,7680459832,3219880937,1.7537561571088642,1.2541853460870127
6243,-7:-6:1;1:9:1;,1713,5776,1920275242,805087731,1.753545590803172,1.2540952055297605
6244,-7:6:1;-1:9:1;,6853,23104,7681742104,3220820911,1.753335055225872,1.2540050856494689
6245,-7:6:1;1:-9:1;,3427,11552,548741660,230092207,1.7531245503679964,1.253914986438848
6246,1:-9:1;7:-6:1;,6855,23104,7683024376,3221760885,1.7529140762205826,1.2538249078906123
6247,1:9:1;7:6:1;,857,2888,960458189,402778859,1.752703632774671,1.2537348499974792
6248,-1:-4:1;5:-7:1;,6857,23104,7684304482,3222700859,1.7524932200213064,1.2536444060950644
6249,-1:-7:1;5:4:1;,3429,11552,3842471726,1611585423,1.7522828379515367,1.2535539829009361
6250,-1:4:1;5:7:1;,19,64,3041386,1275679,1.7520724865564146,1.2534635804078056
6251,-1:7:1;5:-4:1;,1715,5776,1921555348,806027705,1.7518621658269962,1.253373198608387
6252,-5:-4:1;-1:-7:1;,6861,23104,7686860362,3224580807,1.7516518757543422,1.2532828374953986
6253,-5:-4:1;1:7:1;,3431,11552,3843749666,1612525397,1.7514416163295166,1.2531924970615624
6254,-5:-7:1;-1:4:1;,6863,23104,7688138302,3225520781,1.7512313875435868,1.2531021772996032
6255,-5:-7:1;1:-4:1;,429,1444,87372469,36658986,1.7510211893876255,1.2530118782022495
6256,-5:4:1;-1:7:1;,6865,23104,7689416242,3226460755,1.750811021852708,1.2529215997622338
6257,-5:4:1;1:-7:1;,3433,11552,549289658,230495053,1.7506008849299144,1.2528313419722912
6258,-5:7:1;-1:-4:1;,6867,23104,7690694182,3227400729,1.750390778610328,1.252741104825161
6259,-5:7:1;1:4:1;,1717,5776,1922833288,806967679,1.750180702885037,1.252650888313586
6260,1:-4:1;5:7:1;,6869,23104,7691972122,3228340703,1.749970657745132,1.252560692430312
6261,1:-7:1;5:-4:1;,3435,11552,3846305546,1614405345,1.7497606431817085,1.252470517168088
6262,1:4:1;5:-7:1;,6871,23104,7693250062,3229280677,1.749550659185866,1.252380362519668
6263,1:7:1;5:4:1;,859,2888,961736129,403718833,1.7493407057487074,1.2522902284778077
6264,-1:-2:1;6:7:1;,6873,23104,7694527280,3230220651,1.7491307828613398,1.2521999796629784
6265,-1:-2:1;8:8:1;,6875,23104,7695803776,3231160625,1.7487110287004244,1.2520195438697361
6266,-1:-7:1;6:-2:1;,1719,5776,1924110506,807907653,1.7485011974091098,1.2519293568768497
6267,-1:2:1;6:-7:1;,6877,23104,47807952,20075159,1.748291396632053,1.2518391904768094
6268,-1:7:1;6:2:1;,181,608,202571540,85067647,1.74808162636038,1.2517490446623867
6269,-2:-3:1;6:7:1;,6879,23104,7698356768,3233040573,1.7478718865852214,1.2516589194263568
6270,-2:-7:1;6:-3:1;,215,722,962374377,404188820,1.7476621772977108,1.2515688147614983
6271,-2:3:1;6:-7:1;,6881,23104,7699633264,3233980547,1.7474524984889863,1.2514787306605935
6272,-2:7:1;6:3:1;,3441,11552,3850135756,1617225267,1.7472428501501898,1.2513886671164276
6273,-6:-2:1;-1:7:1;,6883,23104,7700909760,3234920521,1.7470332322724669,1.2512986241217898
6274,-6:-2:1;1:-7:1;,1721,5776,275055286,115549661,1.7468236448469676,1.2512086016694723
6275,-6:-3:1;-2:7:1;,6885,23104,7702186256,3235860495,1.7466140878648446,1.2511185997522711
6276,-6:-3:1;2:-7:1;,3443,11552,3851412252,1618165241,1.7464045613172554,1.2510286183629853
6277,-6:-7:1;-1:-2:1;,6887,23104,7703462752,3236800469,1.7461950651953613,1.2509386574944175
6278,-6:-7:1;-2:-3:1;,861,2888,963012625,404658807,1.745985599490327,1.2508487171393745
6279,-6:-7:1;1:2:1;,6889,23104,7704739248,3237740443,1.7457761641933214,1.2507587972906653
6280,-6:-7:1;2:3:1;,3445,11552,3852688748,1619105215,1.7455667592955173,1.2506688979411034
6281,-6:2:1;-1:-7:1;,6891,23104,1100859392,462668631,1.745357384788091,1.2505790190835049
6282,-6:2:1;1:7:1;,1723,5776,1926663498,809787601,1.7451480406622228,1.25048916071069
6283,-6:3:1;-2:-7:1;,6893,23104,7707292240,3239620391,1.744938726909097,1.2503993228154822
6284,-6:3:1;2:7:1;,3447,11552,3853965244,1620045189,1.7447294435199014,1.2503095053907078
6285,-6:7:1;-1:2:1;,6895,23104,7708568736,3240560365,1.744520190485828,1.2502197084291973
6286,-6:7:1;-2:3:1;,431,1444,963650873,405128794,1.744310967798073,1.2501299319237844
6287,-6:7:1;1:-2:1;,363,1216,405781328,170605281,1.7441017754478347,1.2500401758673059
6288,-6:7:1;2:-3:1;,3449,11552,550748820,231569309,1.7438926134263175,1.2499504402526027
6289,-6:7:1;8:-7:1;,6899,23104,7711121728,3242440313,1.743683481724728,1.2498607250725187
6290,-8:-8:1;-1:-2:1;,6901,23104,7712398224,3243380287,1.7432653092461803,1.2496813559875997
6291,-8:-8:1;1:2:1;,6903,23104,7713674720,3244320261,1.7428472579419252,1.2495020685553688
6292,-8:7:1;-6:7:1;,863,2888,964289121,405598781,1.7426382777082159,1.2494124554411572
6293,-8:7:1;6:-7:1;,6905,23104,1102135888,463608605,1.7424293277417577,1.2493228627186999
6294,1:-2:1;6:-7:1;,3453,11552,3857794732,1622865111,1.7422204080337842,1.2492332903808645
6295,1:-7:1;6:2:1;,6907,23104,7716227712,3246200209,1.7420115185755336,1.2491437384205222
6296,1:2:1;6:7:1;,1727,5776,1929216490,811667549,1.7418026593582467,1.2490542068305475
6297,1:2:1;8:8:1;,3455,11552,3859071228,1623805085,1.74138503161155,1.248875204733216
6298,1:7:1;6:-2:1;,6911,23104,7718780704,3248080157,1.7411762630646421,1.2487857342116258
6299,2:-3:1;6:-7:1;,108,361,137846767,58009824,1.7409675247237026,1.248696284031935
6300,2:-7:1;6:3:1;,6913,23104,7720057200,3249020131,1.7407588165799912,1.248606854187036
6301,2:3:1;6:7:1;,3457,11552,3860347724,1624745059,1.7405501386247724,1.2485174446698233
6302,2:7:1;6:-3:1;,6915,23104,7721333696,3249960105,1.7403414908493144,1.2484280554731952
6303,6:-7:1;8:-7:1;,91,304,101604894,42768817,1.740132873244889,1.2483386865900539
6304,-1:6:1;7:9:1;,6917,23104,7722607304,3250900079,1.7399242858027721,1.2482487984931216
6305,-4:4:1;7:-8:1;,865,2888,137937739,58076965,1.739298704363084,1.2479792565035077
6306,-7:-9:1;-1:6:1;,6921,23104,7725148744,3252780027,1.7390902374830322,1.2478894499170081
6307,-7:-9:1;1:-6:1;,3461,11552,3862892052,1626625007,1.7388818007217233,1.247799663690358
6308,-7:8:1;-4:4:1;,6925,23104,7727690184,3254659975,1.738256671063258,1.2475304270985563
6309,-7:8:1;4:-4:1;,433,1444,966199533,407008742,1.737631812160446,1.247261373490125
6310,1:-6:1;7:9:1;,6929,23104,7730231624,3256539923,1.7374235859869032,1.2471717295839053
6311,4:-4:1;7:-8:1;,1733,5776,1933034426,814487471,1.7367990877270012,1.2469029196559964
6312,-1:-8:1;8:-8:1;,13865,46208,3092981576,1303273951,1.7366950309603302,1.2468578663366217
6313,-1:8:1;8:-8:1;,6933,23104,7732770176,3258419871,1.7365909816983838,1.2468128181089433
6314,-2:-7:1;8:-2:1;,365,1216,11630128,4901293,1.736174859676206,1.2466326760974977
6315,-2:7:1;8:2:1;,6937,23104,7735300064,3260299819,1.7357588576430787,1.2464526154824294
6316,-8:-2:1;-2:7:1;,6939,23104,7736565008,3261239793,1.7353429755298242,1.2462726362071812
6317,-8:-2:1;2:-7:1;,6941,23104,7737829952,3262179767,1.7349272132673248,1.2460927382152505
6318,-8:2:1;-2:-7:1;,6943,23104,7739094896,3263119741,1.7345115707865215,1.2459129214501872
6319,-8:2:1;2:7:1;,6945,23104,1548071968,652811943,1.734096048018416,1.245733185855595
