rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
190,A=52|t=45,711,5776,111863792,37128973,3.0221492772677556,1.5911258258501304
191,A=53|t=45,715,5776,77785392,25849285,3.014055595221419,1.5893748686549225
192,A=74|t=45,717,5776,48258480,16046699,3.010025718185266,1.588505927568287
193,A=81|t=65,721,5776,1017864048,338860627,3.0019995776463486,1.5867809577182455
194,A=8|t=18,723,5776,1020070480,339800601,2.998003189936053,1.5859085268421926
195,A=85|t=29,725,5776,1022275468,340740575,2.994017841984874,1.585038347985575
196,A=8|t=10,731,5776,146983316,49080071,2.982127430934734,1.582443163648675
197,A=34|t=68,739,5776,1037685836,347320393,2.96642447274102,1.5790307009598743
198,A=65|t=53,745,5776,1044282028,350140315,2.954758411537647,1.5765063037492806
199,A=73|t=89,753,5776,351011852,117966737,2.939348972215243,1.5731396231027568
200,A=90|t=100,757,5776,1057399324,355780159,2.9317055369014393,1.5714623471667943
201,A=82|t=85,769,5776,1070419872,361420003,2.9090152389253445,1.566428544189321
202,A=130|t=5,771,5776,357528624,120786659,2.905267976972137,1.5655976332831547
203,A=4|t=9,775,5776,1076917872,364239925,2.897802526725571,1.563947258628801
204,A=18|t=13,783,5776,17229808,5841267,2.8829865295961303,1.5605533890869694
205,A=25|t=18,791,5776,1094037936,371759717,2.868321142414379,1.5572204079268623
206,A=29|t=73,795,5776,366105984,124546555,2.8610439767154534,1.5555762379805687
207,A=85|t=128,799,5776,64858704,22089389,2.853803333959194,1.5539466824863617
208,A=145|t=4,803,5776,100623696,34309051,2.8465988493698564,1.5523089610867093
209,A=32|t=25,811,5776,1115362928,381159457,2.8322969226698977,1.5490466485750767
210,A=89|t=65,43,304,59037484,20209441,2.8216627587414878,1.546601822550114
211,A=85|t=130,821,5776,160848604,55122761,2.814616615109366,1.5449833579742869
212,A=117|t=113,825,5776,161452196,55391325,2.8076047177539927,1.543375109652073
213,A=130|t=8,829,5776,162052900,55659889,2.8006267353914205,1.5417549017950043
214,A=9|t=25,833,5776,162653604,55928453,2.7936823415216234,1.5401484587197969
