rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
9587,A=9.14|t=12.12,11241,36992,1000297204,577506375,1.718442919450409,0.7925199336249921
9588,A=9.14|t=5.12,5621,18496,7502739404,4331683125,1.7183145829257602,0.7924897397978533
9589,A=9.15|t=6.10,2811,9248,416875564,240691875,1.7180579441203359,0.7924293663605614
9590,A=9.2|t=6.7,5623,18496,300191236,173328975,1.7178013509598749,0.7923690118717693
9591,A=9.3|t=12.5,11247,36992,5003527516,2889073125,1.7176730714914323,0.792338841730257
9592,A=9.3|t=5.5,703,2312,1334602,770625,1.7175448034281435,0.7923086763225055
9593,A=13.8|t=7.5,11249,36992,15012618842,8668760625,1.717416546767981,0.7922780157413901
9594,A=13.9|t=7.12,5625,18496,2502272398,1444921875,1.717288301508917,0.7922473599595967
9595,A=4.8|t=10.5,11251,36992,15014649934,8670301875,1.7171600676489251,0.7922167089759917
9596,A=4.9|t=10.12,2813,9248,750783274,433553625,1.717031845185979,0.7921860627894418
9597,A=8.13|t=5.7,11253,36992,1668520114,963538125,1.716903634118053,0.7921554213988142
9598,A=8.4|t=5.10,331,1088,441696958,255076875,1.7167754344431219,0.7921247848029762
9599,A=9.13|t=12.7,11255,36992,15018712118,8673384375,1.7166472461591606,0.7920941530007953
9600,A=9.4|t=12.10,1407,4624,625821986,361423125,1.716519069264146,0.7920635259911399
9601,A=12.14|t=15.8,11257,36992,15020742632,8674925625,1.716390903756054,0.7920328482577991
9602,A=12.3|t=15.9,5629,18496,300435152,173513925,1.7162627496328617,0.7920021753222249
9603,A=14.12|t=8.15,11259,36992,185466328,107116875,1.7161346068925467,0.7919715071832854
9604,A=14.5|t=8.2,2815,9248,3755946884,2169309375,1.716006475533087,0.791940843839848
9605,A=3.12|t=9.15,11261,36992,15024802504,8678008125,1.715878355552461,0.7919101852907814
9606,A=3.5|t=9.2,5631,18496,2504302912,1446463125,1.7157502469486483,0.7918795315349543
9607,A=5.14|t=2.8,11263,36992,3005366488,1735909875,1.7156221497196285,0.791848882571236
9608,A=5.3|t=2.9,88,289,939240463,542520000,1.7154940638633815,0.7918182383984954
9609,A=14.8|t=5.10,11265,36992,3005772244,1736218125,1.7153659893778885,0.7917874880454249
9610,A=14.9|t=5.7,5633,18496,2504979172,1446976875,1.7152379262611306,0.7917567424960515
9611,A=3.8|t=12.10,11267,36992,15030888844,8682631875,1.7151098745110898,0.7917260017492426
9612,A=3.9|t=12.7,2817,9248,3757975664,2170850625,1.714981834125748,0.7916952658038663
9613,A=8.14|t=10.5,11269,36992,1670324052,964908125,1.7148538051030888,0.7916645346587905
9614,A=8.3|t=10.12,5635,18496,1503393028,868494375,1.7147257874410953,0.7916338083128839
9615,A=9.14|t=7.5,39,128,52024028,30054375,1.7145977811377517,0.7916030867650152
9616,A=9.3|t=7.12,1409,4624,626498246,361936875,1.7144697861910423,0.7915723700140543
9617,A=10.12|t=1.11,22545,73984,10024308332,5791246875,1.7144057929757957,0.7915567916089095
9618,A=10.5|t=1.6,11273,36992,5012322364,2895751875,1.7143418025989523,0.7915412144174895
9619,A=12.10|t=11.1,22547,73984,10024981124,5791760625,1.7142778150602598,0.7915256384396515
