rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
4232,-8:-3:1;-4:-8:1;,4817,18496,6660588202,3712100625,1.9410064739137016,0.843413769950324
4233,-8:-3:1;4:8:1;,2409,9248,3330830774,1856435625,1.940707004262208,0.8433467701869903
4234,-8:-8:1;-4:3:1;,4819,18496,6662734894,3713641875,1.9404075967606895,0.8432797951204337
4235,-8:-8:1;4:-3:1;,1205,4624,333190412,185720625,1.940108251383355,0.8432128447369299
4236,-8:3:1;-4:8:1;,4821,18496,6664881586,3715183125,1.9398089681044288,0.843145919022764
4237,-8:3:1;4:-8:1;,2411,9248,3332977466,1857976875,1.9395097468981526,0.8430790179642316
4238,-8:8:1;-4:-3:1;,4823,18496,6667028278,3716724375,1.9392105877387835,0.8430121415476381
4239,-8:8:1;4:3:1;,603,2312,833512703,464686875,1.938911490600594,0.8429452897593004
4240,4:-3:1;8:8:1;,4825,18496,1333834994,743653125,1.9386124554578736,0.8428784625855439
4241,4:-8:1;8:-3:1;,2413,9248,3335124158,1859518125,1.9383134822849275,0.8428116600127051
4242,4:3:1;8:-8:1;,4827,18496,6671321662,3719806875,1.9380145710560766,0.8427448820271309
4243,4:8:1;8:3:1;,71,272,98123456,54714375,1.9377157217456573,0.8426781286151777
4244,-2:-5:1;8:8:1;,9657,36992,4448620928,2480641875,1.9375663203018445,0.8426446986379345
4245,-2:5:1;8:-8:1;,4829,18496,6673467776,3721348125,1.9374169343280234,0.8426112748090315
4246,-3:-8:1;4:1:1;,2415,9248,52972544,29540625,1.9371182087775434,0.8425444455894278
4247,-3:8:1;4:-1:1;,4831,18496,6675613312,3722889375,1.9368195450686019,0.8424776409427338
4248,-4:-1:1;-3:-8:1;,151,578,41729288,23272875,1.9365209431755999,0.8424108608553275
4249,-4:-1:1;3:8:1;,4833,18496,2225919616,1241476875,1.936222403072954,0.8423441053135969
4250,-4:1:1;-3:8:1;,2417,9248,3339415808,1862600625,1.9359239247350963,0.8422773743039402
4251,-4:1:1;3:-8:1;,4835,18496,6679904384,3725971875,1.9356255081364753,0.8422106678127652
4252,-7:6:1;0:-1:1;,1209,4624,17959616,10018125,1.9353271532515552,0.8421439858264904
4253,-7:6:1;0:1:1;,4837,18496,190915712,106500375,1.9350288600548162,0.8420773283315441
4254,-8:-8:1;-2:-5:1;,9675,36992,4455057536,2485265625,1.9348797365815438,0.8420440087640808
4255,-8:-8:1;2:5:1;,2419,9248,3341561344,1864141875,1.9347306285207537,0.8420106953143646
4256,-8:8:1;-2:5:1;,9677,36992,13367318144,7457338125,1.9345815358692606,0.8419773879807023
4257,-8:8:1;2:-5:1;,4839,18496,742688384,414339375,1.93443245862388,0.8419440867614004
4258,0:-1:1;7:-6:1;,605,2312,835658528,466228125,1.934134350338722,0.8418775026591102
4259,0:1:1;7:-6:1;,4841,18496,6686340992,3730595625,1.933836303639823,0.8418109429939624
4260,2:-5:1;8:-8:1;,9683,36992,13373754752,7461961875,1.9336873033772697,0.841777672321091
4261,2:5:1;8:8:1;,2421,9248,222913792,124378875,1.9335383185017423,0.8417444077524354
