feature_id,feature_value,Nz,Ez
at_pair_histogram,"-1:-6:1;7:-8:1;",131072,13392
at_pair_histogram,"-1:-6:1;7:0:1;",65536,7200
at_pair_histogram,"-1:-6:1;7:8:1;",65536,8464
at_pair_histogram,"-1:-6:1;8:-8:1;",32768,5746
at_pair_histogram,"-1:-6:1;8:7:1;",32768,5980
at_pair_histogram,"-1:-6:1;8:8:1;",65536,9700
at_pair_histogram,"-1:-7:1;5:3:1;",32768,7912
at_pair_histogram,"-1:-7:1;5:4:1;",65536,16576
at_pair_histogram,"-1:-7:1;5:5:1;",32768,9634
at_pair_histogram,"-1:-7:1;6:-1:1;",131072,20512
at_pair_histogram,"-1:-7:1;6:-2:1;",65536,11072
at_pair_histogram,"-1:-7:1;6:0:1;",65536,12932
at_pair_histogram,"-1:-7:1;6:4:1;",65536,6108
at_pair_histogram,"-1:-7:1;6:5:1;",131072,13152
at_pair_histogram,"-1:-7:1;6:6:1;",65536,9264
at_pair_histogram,"-1:-7:1;7:-1:1;",262144,14336
at_pair_histogram,"-1:-7:1;7:-2:1;",131072,14192
at_pair_histogram,"-1:-7:1;7:-7:1;",32768,4008
at_pair_histogram,"-1:-7:1;7:-8:1;",65536,9544
at_pair_histogram,"-1:-7:1;7:0:1;",131072,8456
at_pair_histogram,"-1:-7:1;7:5:1;",32768,3060
at_pair_histogram,"-1:-7:1;7:6:1;",65536,6144
at_pair_histogram,"-1:-7:1;7:7:1;",32768,3972
at_pair_histogram,"-1:-7:1;7:8:1;",32768,5496
at_pair_histogram,"-1:-7:1;8:-1:1;",131072,10240
at_pair_histogram,"-1:-7:1;8:-2:1;",65536,10152
at_pair_histogram,"-1:-7:1;8:-6:1;",32768,6316
at_pair_histogram,"-1:-7:1;8:-7:1;",65536,8528
at_pair_histogram,"-1:-7:1;8:-8:1;",98304,11234
at_pair_histogram,"-1:-7:1;8:0:1;",65536,4560
at_pair_histogram,"-1:-7:1;8:7:1;",65536,8528
at_pair_histogram,"-1:-7:1;8:8:1;",131072,11928
at_pair_histogram,"-1:-8:1;6:4:1;",32768,3104
at_pair_histogram,"-1:-8:1;6:5:1;",65536,6944
at_pair_histogram,"-1:-8:1;6:6:1;",32768,6090
at_pair_histogram,"-1:-8:1;7:-1:1;",131072,8192
at_pair_histogram,"-1:-8:1;7:-2:1;",65536,9248
at_pair_histogram,"-1:-8:1;7:-5:1;",32768,2928
at_pair_histogram,"-1:-8:1;7:-6:1;",65536,8752
at_pair_histogram,"-1:-8:1;7:-7:1;",32768,5496
at_pair_histogram,"-1:-8:1;7:0:1;",65536,3072
at_pair_histogram,"-1:-8:1;7:5:1;",65536,4800
at_pair_histogram,"-1:-8:1;7:6:1;",131072,12648
at_pair_histogram,"-1:-8:1;7:7:1;",65536,9292
at_pair_histogram,"-1:-8:1;8:-1:1;",262144,7680
at_pair_histogram,"-1:-8:1;8:-2:1;",131072,17008
at_pair_histogram,"-1:-8:1;8:-6:1;",65536,10972
at_pair_histogram,"-1:-8:1;8:-7:1;",131072,13128
at_pair_histogram,"-1:-8:1;8:-8:1;",98304,7040
at_pair_histogram,"-1:-8:1;8:0:1;",196608,0
at_pair_histogram,"-1:-8:1;8:1:1;",131072,5376
at_pair_histogram,"-1:-8:1;8:2:1;",65536,10296
at_pair_histogram,"-1:-8:1;8:6:1;",32768,5080
at_pair_histogram,"-1:-8:1;8:7:1;",98304,10706
at_pair_histogram,"-1:-8:1;8:8:1;",98304,6992
at_pair_histogram,"-1:0:1;-1:1:1;",589824,29488
at_pair_histogram,"-1:0:1;-1:2:1;",262144,35584
at_pair_histogram,"-1:0:1;-1:3:1;",65536,10992
at_pair_histogram,"-1:0:1;0:-1:1;",786432,42152
at_pair_histogram,"-1:0:1;0:-2:1;",196608,35152
at_pair_histogram,"-1:0:1;0:0:1;",1179648,512
at_pair_histogram,"-1:0:1;0:1:1;",786432,42152
at_pair_histogram,"-1:0:1;0:2:1;",196608,35152
at_pair_histogram,"-1:0:1;1:-1:1;",589824,29488
at_pair_histogram,"-1:0:1;1:-2:1;",262144,35584
at_pair_histogram,"-1:0:1;1:-3:1;",65536,10992
at_pair_histogram,"-1:0:1;1:0:1;",786432,0
at_pair_histogram,"-1:0:1;1:1:1;",589824,29488
at_pair_histogram,"-1:0:1;1:2:1;",262144,35584
at_pair_histogram,"-1:0:1;1:3:1;",65536,10992
at_pair_histogram,"-1:0:1;2:-1:1;",327680,18384
at_pair_histogram,"-1:0:1;2:-2:1;",163840,14274
at_pair_histogram,"-1:0:1;2:-3:1;",131072,14220
at_pair_histogram,"-1:0:1;2:-4:1;",32768,2304
at_pair_histogram,"-1:0:1;2:0:1;",524288,0
at_pair_histogram,"-1:0:1;2:1:1;",327680,18384
at_pair_histogram,"-1:0:1;2:2:1;",163840,14274
at_pair_histogram,"-1:0:1;2:3:1;",131072,14220
at_pair_histogram,"-1:0:1;2:4:1;",32768,2304
at_pair_histogram,"-1:0:1;3:-1:1;",262144,16128
at_pair_histogram,"-1:0:1;3:-2:1;",65536,4720
at_pair_histogram,"-1:0:1;3:-3:1;",131072,5976
at_pair_histogram,"-1:0:1;3:-4:1;",65536,2048
at_pair_histogram,"-1:0:1;3:0:1;",524288,0
at_pair_histogram,"-1:0:1;3:1:1;",262144,16128
at_pair_histogram,"-1:0:1;3:2:1;",65536,4720
at_pair_histogram,"-1:0:1;3:3:1;",131072,5976
at_pair_histogram,"-1:0:1;3:4:1;",65536,2048
at_pair_histogram,"-1:0:1;4:-1:1;",262144,16128
at_pair_histogram,"-1:0:1;4:-3:1;",65536,3304
at_pair_histogram,"-1:0:1;4:-4:1;",131072,0
at_pair_histogram,"-1:0:1;4:-5:1;",65536,3792
at_pair_histogram,"-1:0:1;4:0:1;",524288,0
at_pair_histogram,"-1:0:1;4:1:1;",262144,16128
at_pair_histogram,"-1:0:1;4:3:1;",65536,3304
at_pair_histogram,"-1:0:1;4:4:1;",131072,0
at_pair_histogram,"-1:0:1;4:5:1;",65536,3792
at_pair_histogram,"-1:0:1;5:-1:1;",262144,16128
at_pair_histogram,"-1:0:1;5:-4:1;",65536,0
at_pair_histogram,"-1:0:1;5:-5:1;",131072,5600
at_pair_histogram,"-1:0:1;5:-6:1;",65536,13916
at_pair_histogram,"-1:0:1;5:0:1;",524288,0
at_pair_histogram,"-1:0:1;5:1:1;",262144,16128
at_pair_histogram,"-1:0:1;5:4:1;",65536,0
at_pair_histogram,"-1:0:1;5:5:1;",131072,5600
at_pair_histogram,"-1:0:1;5:6:1;",65536,13916
at_pair_histogram,"-1:0:1;6:-1:1;",262144,16128
at_pair_histogram,"-1:0:1;6:-5:1;",65536,3232
at_pair_histogram,"-1:0:1;6:-6:1;",131072,15152
at_pair_histogram,"-1:0:1;6:-7:1;",65536,13072
at_pair_histogram,"-1:0:1;6:0:1;",524288,0
at_pair_histogram,"-1:0:1;6:1:1;",262144,16128
at_pair_histogram,"-1:0:1;6:5:1;",65536,2988
at_pair_histogram,"-1:0:1;6:6:1;",131072,14368
at_pair_histogram,"-1:0:1;6:7:1;",65536,12936
at_pair_histogram,"-1:0:1;7:-1:1;",262144,16128
at_pair_histogram,"-1:0:1;7:-6:1;",65536,8600
