rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
3333,A=10.7|t=3.1,6229,36992,1,1,2.570140825414258,0.0
3334,A=10.7|t=3.16,3115,18496,1,1,2.5699092345893146,0.0
3335,A=10.7|t=4.0,6231,36992,1,1,2.569677680934875,0.0
3336,A=10.7|t=4.1,12463,73984,1,1,2.569561918042866,0.0
3337,A=10.7|t=4.16,779,4624,1,1,2.5694461644390096,0.0
3338,A=10.7|t=6.10,3117,18496,1,1,2.5689832428753108,0.0
3339,A=10.7|t=6.11,6235,36992,1,1,2.5687518377836467,0.0
3340,A=10.7|t=6.6,1559,9248,1,1,2.568520469802894,0.0
3341,A=10.7|t=6.7,3119,18496,1,1,2.568057845126527,0.0
3342,A=10.7|t=6.8,367,2176,1,1,2.5678265884071267,0.0
3343,A=10.7|t=6.9,195,1156,1,1,2.567595368751068,0.0
3344,A=10.7|t=7.10,1561,9248,1,1,2.56667086052277,0.0
3345,A=10.7|t=7.11,3123,18496,1,1,2.5662088284801055,0.0
3346,A=10.7|t=7.6,781,4624,1,1,2.5657469443586995,0.0
3347,A=10.7|t=7.7,1563,9248,1,1,2.5648236195010146,0.0
3348,A=10.7|t=7.8,3127,18496,1,1,2.5643621785756383,0.0
3349,A=10.7|t=7.9,23,136,1,1,2.5639008851933265,0.0
3350,A=10.7|t=8.10,3129,18496,1,1,2.563439739259757,0.0
3351,A=10.7|t=8.11,6259,36992,1,1,2.5632092215567996,0.0
3352,A=10.7|t=8.6,1565,9248,1,1,2.5629787406806983,0.0
3353,A=10.7|t=8.7,3131,18496,1,1,2.562517889362009,0.0
3354,A=10.7|t=8.8,6263,36992,1,1,2.5622875188959084,0.0
3355,A=10.7|t=8.9,783,4624,1,1,2.562057185209638,0.0
3356,A=10.7|t=9.10,3133,18496,1,1,2.561596628129625,0.0
3357,A=10.7|t=9.11,6267,36992,1,1,2.5613664047124143,0.0
3358,A=10.7|t=9.6,1567,9248,1,1,2.5611362180280985,0.0
3359,A=10.7|t=9.7,3135,18496,1,1,2.5606759548112774,0.0
3360,A=10.7|t=9.8,6271,36992,1,1,2.5604458782553494,0.0
3361,A=10.7|t=9.9,49,289,1,1,2.5602158383854707,0.0
3362,A=10.8|t=0.0,785,4624,1,1,2.5583768387216894,0.0
3363,A=10.8|t=0.1,12569,73984,1,1,2.55734343063357,0.0
3364,A=10.8|t=0.14,6285,36992,1,1,2.5572286531928086,0.0
3365,A=10.8|t=0.15,3143,18496,1,1,2.5569991257019278,0.0
3366,A=10.8|t=0.16,12581,73984,1,1,2.5559667036511096,0.0
3367,A=10.8|t=0.2,12583,73984,1,1,2.5557373768280405,0.0
3368,A=10.8|t=0.3,1573,9248,1,1,2.5556227270849923,0.0
3369,A=10.8|t=1.0,12593,73984,1,1,2.5545912891915923,0.0
3370,A=10.8|t=1.1,12599,73984,1,1,2.5539040733763327,0.0
3371,A=10.8|t=1.14,12601,73984,1,1,2.5536750741630128,0.0
3372,A=10.8|t=1.15,12605,73984,1,1,2.553217184754777,0.0
3373,A=10.8|t=1.16,12611,73984,1,1,2.5525306230155085,0.0
3374,A=10.8|t=1.2,3153,18496,1,1,2.552416227817344,0.0
3375,A=10.8|t=10.10,1577,9248,1,1,2.5519587377101685,0.0
3376,A=10.8|t=10.11,6309,36992,1,1,2.5517300470477435,0.0
3377,A=10.8|t=10.7,6311,36992,1,1,2.551272774447754,0.0
3378,A=10.8|t=10.8,6315,36992,1,1,2.5503586638257643,0.0
3379,A=10.8|t=10.9,3159,18496,1,1,2.5496734607538056,0.0
3380,A=10.8|t=11.7,6319,36992,1,1,2.549445132029599,0.0
3381,A=10.8|t=11.8,6321,36992,1,1,2.5489885829622163,0.0
3382,A=10.8|t=11.9,3161,18496,1,1,2.5487603625961803,0.0
3383,A=10.8|t=14.0,12645,73984,1,1,2.548646265950078,0.0
3384,A=10.8|t=14.15,6323,36992,1,1,2.548532178326683,0.0
3385,A=10.8|t=14.16,93,544,1,1,2.548304030142308,0.0
3386,A=10.8|t=15.0,6325,36992,1,1,2.548075918031644,0.0
3387,A=10.8|t=15.1,12651,73984,1,1,2.547961875500389,0.0
3388,A=10.8|t=15.15,12653,73984,1,1,2.5477338174789073,0.0
3389,A=10.8|t=15.16,12657,73984,1,1,2.5472778095601716,0.0
3390,A=10.8|t=15.2,12659,73984,1,1,2.547049859640138,0.0
3391,A=10.8|t=15.3,3165,18496,1,1,2.5469358981849752,0.0
3392,A=10.8|t=16.0,12669,73984,1,1,2.5459106499782207,0.0
3393,A=10.8|t=16.1,12675,73984,1,1,2.5452275557226134,0.0
3394,A=10.8|t=16.15,3169,18496,1,1,2.545113738118445,0.0
3395,A=10.8|t=16.16,373,2176,1,1,2.5444310209951015,0.0
3396,A=10.8|t=16.2,6343,36992,1,1,2.543976055667809,0.0
3397,A=10.8|t=16.3,793,4624,1,1,2.5437486267967,0.0
3398,A=10.8|t=2.0,6345,36992,1,1,2.5435212337722106,0.0
3399,A=10.8|t=2.1,6347,36992,1,1,2.543066555217899,0.0
3400,A=10.8|t=2.14,12695,73984,1,1,2.5429529079658106,0.0
3401,A=10.8|t=2.15,12697,73984,1,1,2.542725640315547,0.0
3402,A=10.8|t=2.16,6349,36992,1,1,2.5426120199145523,0.0
3403,A=10.8|t=2.2,3175,18496,1,1,2.5423848059537884,0.0
3404,A=10.8|t=3.0,12701,73984,1,1,2.5422712123912015,0.0
3405,A=10.8|t=3.1,12703,73984,1,1,2.542044052094576,0.0
3406,A=10.8|t=3.2,397,2312,1,1,2.541930485357721,0.0
3407,A=10.8|t=6.10,6353,36992,1,1,2.5417033786998906,0.0
3408,A=10.8|t=6.8,3177,18496,1,1,2.5414763077871863,0.0
3409,A=10.8|t=6.9,1589,9248,1,1,2.54102227315216,0.0
3410,A=10.8|t=7.10,11,64,1,1,2.5405683813627027,0.0
3411,A=10.8|t=7.6,6359,36992,1,1,2.54034148900698,0.0
3412,A=10.8|t=7.7,6361,36992,1,1,2.5398878113174272,0.0
3413,A=10.8|t=7.8,1591,9248,1,1,2.539207562169631,0.0
3414,A=10.8|t=7.9,199,1156,1,1,2.53830106195703,0.0
3415,A=10.8|t=8.10,6371,36992,1,1,2.5376215603944776,0.0
3416,A=10.8|t=8.11,1593,9248,1,1,2.537395130975369,0.0
3417,A=10.8|t=8.6,3187,18496,1,1,2.536942378722826,0.0
3418,A=10.8|t=8.7,3189,18496,1,1,2.536037300248418,0.0
3419,A=10.8|t=8.8,6381,36992,1,1,2.5353588638188502,0.0
3420,A=10.8|t=8.9,399,2312,1,1,2.534680746278333,0.0
3421,A=10.8|t=9.10,1597,9248,1,1,2.5337770850894463,0.0
3422,A=10.8|t=9.11,3195,18496,1,1,2.533325466666322,0.0
3423,A=10.8|t=9.6,6391,36992,1,1,2.5330997104588526,0.0
3424,A=10.8|t=9.7,3197,18496,1,1,2.5324226537201584,0.0
3425,A=10.8|t=9.8,6397,36992,1,1,2.53174591457513,0.0
3426,A=10.8|t=9.9,50,289,1,1,2.5310694927259543,0.0
3427,A=10.9|t=0.0,801,4624,1,1,2.529267250091969,0.0
3428,A=10.9|t=0.1,12825,73984,1,1,2.5282544771189,0.0
3429,A=10.9|t=0.14,6413,36992,1,1,2.5281419906628853,0.0
3430,A=10.9|t=0.15,3207,18496,1,1,2.527917044059032,0.0
3431,A=10.9|t=0.16,12837,73984,1,1,2.5269052181560334,0.0
3432,A=10.9|t=0.2,12839,73984,1,1,2.5266804642934684,0.0
3433,A=10.9|t=0.3,1605,9248,1,1,2.5265681004910134,0.0
3434,A=10.9|t=1.0,12849,73984,1,1,2.5255572198884804,0.0
3435,A=10.9|t=1.1,12855,73984,1,1,2.5248836927796603,0.0
3436,A=10.9|t=1.15,1607,9248,1,1,2.524771468825585,0.0
3437,A=10.9|t=1.16,6431,36992,1,1,2.524098308361911,0.0
3438,A=10.9|t=1.2,6433,36992,1,1,2.52364970915404,0.0
3439,A=10.9|t=1.3,3217,18496,1,1,2.5234254618479404,0.0
3440,A=10.9|t=10.10,1609,9248,1,1,2.5229770717772326,0.0
3441,A=10.9|t=10.6,6437,36992,1,1,2.522752928990968,0.0
3442,A=10.9|t=10.7,6439,36992,1,1,2.5223047478625147,0.0
3443,A=10.9|t=10.8,3221,18496,1,1,2.521632737117864,0.0
3444,A=10.9|t=10.9,3223,18496,1,1,2.5207372094411338,0.0
3445,A=10.9|t=11.10,6447,36992,1,1,2.5205134143517394,0.0
3446,A=10.9|t=11.8,403,2312,1,1,2.5202896539727115,0.0
3447,A=10.9|t=11.9,3225,18496,1,1,2.5198422373027003,0.0
3448,A=10.9|t=14.0,12901,73984,1,1,2.5197304048123614,0.0
3449,A=10.9|t=14.1,759,4352,1,1,2.519506765834873,0.0
3450,A=10.9|t=14.2,1613,9248,1,1,2.519394959345036,0.0
3451,A=10.9|t=15.0,6453,36992,1,1,2.5191713723564617,0.0
3452,A=10.9|t=15.1,6455,36992,1,1,2.5187243023061257,0.0
3453,A=10.9|t=15.14,12911,73984,1,1,2.5186125564371347,0.0
3454,A=10.9|t=15.15,12913,73984,1,1,2.518389090662077,0.0
3455,A=10.9|t=15.16,6457,36992,1,1,2.5182773707533297,0.0
3456,A=10.9|t=15.2,3229,18496,1,1,2.518053956886698,0.0
3457,A=10.9|t=16.0,12925,73984,1,1,2.5170490224110194,0.0
3458,A=10.9|t=16.1,12931,73984,1,1,2.516379454774826,0.0
3459,A=10.9|t=16.14,12933,73984,1,1,2.51615633460103,0.0
3460,A=10.9|t=16.15,761,4352,1,1,2.515710197746794,0.0
3461,A=10.9|t=16.16,12943,73984,1,1,2.5150412510388787,0.0
3462,A=10.9|t=16.2,809,4624,1,1,2.5149297900707013,0.0
3463,A=10.9|t=2.0,6473,36992,1,1,2.5147068939650605,0.0
3464,A=10.9|t=2.1,12947,73984,1,1,2.5145954588249375,0.0
3465,A=10.9|t=2.15,12949,73984,1,1,2.5143726143634364,0.0
3466,A=10.9|t=2.16,12953,73984,1,1,2.5139270286782054,0.0
3467,A=10.9|t=2.2,12955,73984,1,1,2.513704287433222,0.0
3468,A=10.9|t=2.3,3239,18496,1,1,2.513592929705492,0.0
3469,A=10.9|t=3.0,12957,73984,1,1,2.513481580572501,0.0
3470,A=10.9|t=3.15,6479,36992,1,1,2.5133702400329208,0.0
3471,A=10.9|t=3.16,405,2312,1,1,2.5131475847286917,0.0
3472,A=10.9|t=6.7,6481,36992,1,1,2.512924963782198,0.0
3473,A=10.9|t=6.8,6483,36992,1,1,2.5124798249200153,0.0
3474,A=10.9|t=6.9,1621,9248,1,1,2.5122573069831375,0.0
3475,A=10.9|t=7.10,3243,18496,1,1,2.5118123740448723,0.0
3476,A=10.9|t=7.11,6487,36992,1,1,2.5115899590223263,0.0
3477,A=10.9|t=7.7,6489,36992,1,1,2.511145231817544,0.0
3478,A=10.9|t=7.8,6493,36992,1,1,2.510256188473502,0.0
3479,A=10.9|t=7.9,203,1156,1,1,2.5095897653155026,0.0
3480,A=10.9|t=8.10,1625,9248,1,1,2.5087016796974995,0.0
3481,A=10.9|t=8.11,3251,18496,1,1,2.5082578418103227,0.0
3482,A=10.9|t=8.6,6503,36992,1,1,2.5080359740604217,0.0
3483,A=10.9|t=8.7,3253,18496,1,1,2.507370575459547,0.0
3484,A=10.9|t=8.8,6509,36992,1,1,2.5067054836117837,0.0
3485,A=10.9|t=8.9,407,2312,1,1,2.5060406982344317,0.0
3486,A=10.9|t=9.10,6515,36992,1,1,2.505376219045182,0.0
3487,A=10.9|t=9.11,1629,9248,1,1,2.5051547939751613,0.0
3488,A=10.9|t=9.6,3259,18496,1,1,2.5047120457621146,0.0
3489,A=10.9|t=9.7,3261,18496,1,1,2.5038269567522136,0.0
3490,A=10.9|t=9.8,6525,36992,1,1,2.5031634961560694,0.0
3491,A=10.9|t=9.9,3,17,1,1,2.502500340529183,0.0
3492,A=11.0|t=0.0,817,4624,1,1,2.5007334143549955,0.0
3493,A=11.0|t=0.1,1635,9248,1,1,2.499850762115234,0.0
3494,A=11.0|t=0.10,3271,18496,1,1,2.4994096384179003,0.0
3495,A=11.0|t=0.11,3273,18496,1,1,2.4985277954559155,0.0
3496,A=11.0|t=0.12,1637,9248,1,1,2.4980870760265255,0.0
3497,A=11.0|t=0.16,819,4624,1,1,2.49720604085967,0.0
3498,A=11.0|t=0.5,3277,18496,1,1,2.496765724957919,0.0
3499,A=11.0|t=0.6,3279,18496,1,1,2.495885496107618,0.0
3500,A=11.0|t=0.7,205,1156,1,1,2.4954455829952327,0.0
3501,A=11.0|t=1.0,1641,9248,1,1,2.494566158986966,0.0
3502,A=11.0|t=1.1,3283,18496,1,1,2.4941266479276982,0.0
3503,A=11.0|t=1.10,6567,36992,1,1,2.4939069425985765,0.0
3504,A=11.0|t=1.11,6569,36992,1,1,2.4934676322904044,0.0
3505,A=11.0|t=1.12,3285,18496,1,1,2.4932480272909867,0.0
3506,A=11.0|t=1.16,1643,9248,1,1,2.4928089175506045,0.0
3507,A=11.0|t=1.5,6573,36992,1,1,2.4925894127893002,0.0
3508,A=11.0|t=1.6,6575,36992,1,1,2.4921505034336517,0.0
3509,A=11.0|t=1.7,411,2312,1,1,2.4919310988189958,0.0
3510,A=11.0|t=10.0,3289,18496,1,1,2.4914923896652765,0.0
3511,A=11.0|t=10.1,387,2176,1,1,2.491273085105929,0.0
3512,A=11.0|t=10.10,13159,73984,1,1,2.491163445326199,0.0
3513,A=11.0|t=10.11,13161,73984,1,1,2.490944190760292,0.0
3514,A=11.0|t=10.12,6581,36992,1,1,2.4908345759715838,0.0
3515,A=11.0|t=10.16,3291,18496,1,1,2.4906153713763297,0.0
3516,A=11.0|t=10.5,13165,73984,1,1,2.4905057815672538,0.0
3517,A=11.0|t=10.6,13167,73984,1,1,2.49028662691988,0.0
3518,A=11.0|t=10.7,823,4624,1,1,2.490177062079053,0.0
3519,A=11.0|t=11.0,1647,9248,1,1,2.489300842774324,0.0
3520,A=11.0|t=11.1,3295,18496,1,1,2.4888629326052647,0.0
3521,A=11.0|t=11.10,6591,36992,1,1,2.488644027356246,0.0
3522,A=11.0|t=11.11,6593,36992,1,1,2.4882063164788324,0.0
3523,A=11.0|t=11.12,3297,18496,1,1,2.487987510830292,0.0
3524,A=11.0|t=11.16,97,544,1,1,2.4875499990632117,0.0
3525,A=11.0|t=11.5,6597,36992,1,1,2.4873312929245546,0.0
3526,A=11.0|t=11.6,6599,36992,1,1,2.4868939800867444,0.0
3527,A=11.0|t=11.7,825,4624,1,1,2.486675373367501,0.0
3528,A=11.0|t=12.0,3301,18496,1,1,2.4862382592781427,0.0
3529,A=11.0|t=12.1,6603,36992,1,1,2.4860197518879654,0.0
3530,A=11.0|t=12.10,13207,73984,1,1,2.4859105106021153,0.0
3531,A=11.0|t=12.11,777,4352,1,1,2.4856920528426296,0.0
3532,A=11.0|t=12.12,6605,36992,1,1,2.485582836366489,0.0
3533,A=11.0|t=12.16,3303,18496,1,1,2.4853644282151537,0.0
3534,A=11.0|t=12.5,13213,73984,1,1,2.4852552365374563,0.0
3535,A=11.0|t=12.6,13215,73984,1,1,2.485036877971747,0.0
3536,A=11.0|t=12.7,413,2312,1,1,2.4849277110812333,0.0
3537,A=11.0|t=16.0,1653,9248,1,1,2.484054673208365,0.0
3538,A=11.0|t=16.1,3307,18496,1,1,2.483618352309564,0.0
3539,A=11.0|t=16.10,6615,36992,1,1,2.48340024133464,0.0
3540,A=11.0|t=16.11,6617,36992,1,1,2.4829641182838915,0.0
3541,A=11.0|t=16.12,3309,18496,1,1,2.48274610618814,0.0
3542,A=11.0|t=16.16,1655,9248,1,1,2.4823101808060986,0.0
3543,A=11.0|t=16.5,6621,36992,1,1,2.4820922674999086,0.0
3544,A=11.0|t=16.6,6623,36992,1,1,2.4816565396074726,0.0
3545,A=11.0|t=16.7,207,1156,1,1,2.4814387250013534,0.0
3546,A=11.0|t=5.0,3313,18496,1,1,2.481003194419664,0.0
3547,A=11.0|t=5.1,6627,36992,1,1,2.480785478424248,0.0
3548,A=11.0|t=5.10,13255,73984,1,1,2.4806766327460577,0.0
3549,A=11.0|t=5.11,13257,73984,1,1,2.480458966022517,0.0
3550,A=11.0|t=5.12,6629,36992,1,1,2.4803501449746896,0.0
3551,A=11.0|t=5.16,195,1088,1,1,2.4801325275007287,0.0
3552,A=11.0|t=5.5,13261,73984,1,1,2.4800237310721194,0.0
3553,A=11.0|t=5.6,13263,73984,1,1,2.4798061628254566,0.0
3554,A=11.0|t=5.7,829,4624,1,1,2.4796973910049283,0.0
3555,A=11.0|t=6.0,1659,9248,1,1,2.4788275115448157,0.0
3556,A=11.0|t=6.1,3319,18496,1,1,2.478392768422379,0.0
3557,A=11.0|t=6.10,6639,36992,1,1,2.478175445978511,0.0
3558,A=11.0|t=6.11,6641,36992,1,1,2.4777408992761627,0.0
3559,A=11.0|t=6.12,3321,18496,1,1,2.47752367499797,0.0
3560,A=11.0|t=6.16,1661,9248,1,1,2.4770893245383028,0.0
3561,A=11.0|t=6.5,6645,36992,1,1,2.476872198337142,0.0
3562,A=11.0|t=6.6,23,128,1,1,2.476438043942987,0.0
3563,A=11.0|t=6.7,831,4624,1,1,2.476221015730334,0.0
3564,A=11.0|t=7.0,3325,18496,1,1,2.4757870572247644,0.0
3565,A=11.0|t=7.1,6651,36992,1,1,2.4755701269122157,0.0
3566,A=11.0|t=7.10,13303,73984,1,1,2.475461673986708,0.0
3567,A=11.0|t=7.11,13305,73984,1,1,2.4752447925910963,0.0
3568,A=11.0|t=7.12,6653,36992,1,1,2.4751363641185424,0.0
3569,A=11.0|t=7.16,3327,18496,1,1,2.4749195316178128,0.0
3570,A=11.0|t=7.5,13309,73984,1,1,2.4748111275871882,0.0
3571,A=11.0|t=7.6,783,4352,1,1,2.4745943439592986,0.0
3572,A=11.0|t=7.7,52,289,1,1,2.4744859643595865,0.0
3573,A=11.10|t=0.0,49,272,1,1,2.472752997135131,0.0
3574,A=11.10|t=0.1,1667,9248,1,1,2.471887293514262,0.0
3575,A=11.10|t=0.12,13337,73984,1,1,2.4717791170780483,0.0
3576,A=11.10|t=0.13,13339,73984,1,1,2.471562788536499,0.0
3577,A=11.10|t=0.14,3335,18496,1,1,2.4714546364287315,0.0
3578,A=11.10|t=0.16,3337,18496,1,1,2.4705897113183592,0.0
3579,A=11.10|t=0.3,13349,73984,1,1,2.4704816321303187,0.0
3580,A=11.10|t=0.4,13351,73984,1,1,2.4702654980413916,0.0
3581,A=11.10|t=0.5,1669,9248,1,1,2.47015744313808,0.0
3582,A=11.10|t=1.0,835,4624,1,1,2.469293295139264,0.0
3583,A=11.10|t=1.1,3341,18496,1,1,2.4688614151657085,0.0
3584,A=11.10|t=1.16,1671,9248,1,1,2.468429664439491,0.0
3585,A=11.10|t=1.3,6685,36992,1,1,2.4682138375199636,0.0
3586,A=11.10|t=1.4,6687,36992,1,1,2.46778228051977,0.0
3587,A=11.10|t=1.5,209,1156,1,1,2.467566550419796,0.0
3588,A=11.10|t=10.10,3345,18496,1,1,2.4671351869718556,0.0
3589,A=11.10|t=10.11,6691,36992,1,1,2.4669195536046074,0.0
3590,A=11.10|t=10.5,6693,36992,1,1,2.466488383535382,0.0
3591,A=11.10|t=10.6,6697,36992,1,1,2.4656264297885238,0.0
3592,A=11.10|t=10.7,6699,36992,1,1,2.465195645957049,0.0
3593,A=11.10|t=10.9,1675,9248,1,1,2.4649803022681818,0.0
3594,A=11.10|t=11.10,419,2312,1,1,2.4641192488013273,0.0
3595,A=11.10|t=11.11,3353,18496,1,1,2.4636889147068946,0.0
3596,A=11.10|t=11.5,6707,36992,1,1,2.463473795785913,0.0
3597,A=11.10|t=11.6,6709,36992,1,1,2.4630436541485916,0.0
3598,A=11.10|t=11.7,3355,18496,1,1,2.462828631413133,0.0
3599,A=11.10|t=11.9,839,4624,1,1,2.4623986820608557,0.0
3600,A=11.10|t=12.0,13425,73984,1,1,2.462291214740542,0.0
3601,A=11.10|t=12.1,13427,73984,1,1,2.46207630411287,0.0
3602,A=11.10|t=12.10,13431,73984,1,1,2.4616465788759783,0.0
3603,A=11.10|t=12.11,13433,73984,1,1,2.4614317642476946,0.0
3604,A=11.10|t=12.2,6717,36992,1,1,2.4613243689269253,0.0
3605,A=11.10|t=12.9,3359,18496,1,1,2.4611096022661805,0.0
3606,A=11.10|t=13.0,6719,36992,1,1,2.460894867571896,0.0
3607,A=11.10|t=13.1,6721,36992,1,1,2.460465494044652,0.0
3608,A=11.10|t=13.2,3361,18496,1,1,2.460250855192677,0.0
3609,A=11.10|t=14.0,13445,73984,1,1,2.4601435477404436,0.0
3610,A=11.10|t=14.1,791,4352,1,1,2.4599289567775475,0.0
3611,A=11.10|t=14.2,1681,9248,1,1,2.4598216732645115,0.0
3612,A=11.10|t=15.12,13449,73984,1,1,2.4597143977288343,0.0
3613,A=11.10|t=15.13,13451,73984,1,1,2.4594998705848123,0.0
3614,A=11.10|t=15.14,3363,18496,1,1,2.459392618974096,0.0
3615,A=11.10|t=16.0,3365,18496,1,1,2.4585348930029993,0.0
3616,A=11.10|t=16.1,99,544,1,1,2.4581062211707296,0.0
3617,A=11.10|t=16.12,6733,36992,1,1,2.4578919330097877,0.0
3618,A=11.10|t=16.13,6735,36992,1,1,2.4574634521510133,0.0
3619,A=11.10|t=16.14,421,2312,1,1,2.457249259434283,0.0
3620,A=11.10|t=16.16,3369,18496,1,1,2.4568209693789216,0.0
3621,A=11.10|t=2.3,13477,73984,1,1,2.4567139167286376,0.0
3622,A=11.10|t=2.4,13479,73984,1,1,2.4564998352560843,0.0
3623,A=11.10|t=2.5,1685,9248,1,1,2.4563928064314577,0.0
3624,A=11.10|t=3.0,793,4352,1,1,2.456285785546361,0.0
3625,A=11.10|t=3.15,6741,36992,1,1,2.4561787725996154,0.0
3626,A=11.10|t=3.16,3371,18496,1,1,2.4559647705164687,0.0
3627,A=11.10|t=4.0,6743,36992,1,1,2.4557508001726,0.0
3628,A=11.10|t=4.15,843,4624,1,1,2.4555368615585964,0.0
3629,A=11.10|t=4.16,3373,18496,1,1,2.4551090794825523,0.0
3630,A=11.10|t=5.0,13493,73984,1,1,2.45500215378001,0.0
3631,A=11.10|t=5.15,6747,36992,1,1,2.454895236001706,0.0
3632,A=11.10|t=5.16,1687,9248,1,1,2.454681424213113,0.0
3633,A=11.10|t=5.6,397,2176,1,1,2.454467644107382,0.0
3634,A=11.10|t=5.7,6751,36992,1,1,2.4540401789069537,0.0
3635,A=11.10|t=5.8,211,1156,1,1,2.453826493793494,0.0
3636,A=11.10|t=6.10,6753,36992,1,1,2.4536128403253668,0.0
3637,A=11.10|t=6.11,6755,36992,1,1,2.453185628287632,0.0
3638,A=11.10|t=6.12,1689,9248,1,1,2.452972069699293,0.0
3639,A=11.10|t=6.6,3379,18496,1,1,2.4525450473368773,0.0
3640,A=11.10|t=6.7,3381,18496,1,1,2.4516913816073016,0.0
3641,A=11.10|t=6.8,1691,9248,1,1,2.4512647380906953,0.0
3642,A=11.10|t=7.10,199,1088,1,1,2.4508382207066908,0.0
3643,A=11.10|t=7.11,3385,18496,1,1,2.4499855640383195,0.0
3644,A=11.10|t=7.12,1693,9248,1,1,2.449559424605037,0.0
3645,A=11.10|t=7.6,6773,36992,1,1,2.4493464020810785,0.0
3646,A=11.10|t=7.7,6775,36992,1,1,2.4489204513720826,0.0
3647,A=11.10|t=7.8,847,4624,1,1,2.4487075231684803,0.0
3648,A=11.10|t=8.10,6777,36992,1,1,2.448494626386438,0.0
3649,A=11.10|t=8.11,6779,36992,1,1,2.4480689270499507,0.0
3650,A=11.10|t=8.12,1695,9248,1,1,2.4478561244769725,0.0
3651,A=11.10|t=9.5,6781,36992,1,1,2.4476433532884903,0.0
3652,A=11.10|t=9.6,399,2176,1,1,2.4472179050279936,0.0
3653,A=11.10|t=9.7,53,289,1,1,2.4470052279374794,0.0
3654,A=11.11|t=0.0,849,4624,1,1,2.4453049389476402,0.0
3655,A=11.11|t=0.1,1699,9248,1,1,2.4444555453164583,0.0
3656,A=11.11|t=0.11,6797,36992,1,1,2.4442432750238825,0.0
3657,A=11.11|t=0.12,6799,36992,1,1,2.4438188281126454,0.0
3658,A=11.11|t=0.13,25,136,1,1,2.4436066514756147,0.0
3659,A=11.11|t=0.16,1701,9248,1,1,2.4427582568372936,0.0
3660,A=11.11|t=0.4,6805,36992,1,1,2.442546236109322,0.0
3661,A=11.11|t=0.5,6807,36992,1,1,2.442122288107185,0.0
3662,A=11.11|t=0.6,851,4624,1,1,2.4419103608147164,0.0
3663,A=11.11|t=1.0,1703,9248,1,1,2.4410629628221363,0.0
3664,A=11.11|t=1.1,3407,18496,1,1,2.4406394504043325,0.0
3665,A=11.11|t=1.11,13629,73984,1,1,2.44053359172278,0.0
3666,A=11.11|t=1.12,13631,73984,1,1,2.4403218976591736,0.0
3667,A=11.11|t=1.13,213,1156,1,1,2.440216062274841,0.0
3668,A=11.11|t=1.16,3409,18496,1,1,2.4397927983607324,0.0
3669,A=11.11|t=1.4,13637,73984,1,1,2.439687001782319,0.0
3670,A=11.11|t=1.5,13639,73984,1,1,2.4394754318976624,0.0
3671,A=11.11|t=1.6,1705,9248,1,1,2.4393696585891442,0.0
3672,A=11.11|t=10.10,6821,36992,1,1,2.439158135234042,0.0
3673,A=11.11|t=10.11,6823,36992,1,1,2.4387351815397524,0.0
3674,A=11.11|t=10.12,853,4624,1,1,2.4385237511823887,0.0
3675,A=11.11|t=10.5,6825,36992,1,1,2.438312351806102,0.0
3676,A=11.11|t=10.6,6827,36992,1,1,2.4378896459604498,0.0
3677,A=11.11|t=10.7,1707,9248,1,1,2.437678339472941,0.0
3678,A=11.11|t=11.0,6829,36992,1,1,2.43746706393022,0.0
3679,A=11.11|t=11.1,13659,73984,1,1,2.4373614377603237,0.0
3680,A=11.11|t=11.10,13663,73984,1,1,2.436939010397408,0.0
3681,A=11.11|t=11.11,13671,73984,1,1,2.4360945265562832,0.0
3682,A=11.11|t=11.12,13675,73984,1,1,2.4356724699333974,0.0
3683,A=11.11|t=11.16,3419,18496,1,1,2.4355669750672844,0.0
3684,A=11.11|t=11.5,855,4624,1,1,2.4351450727274186,0.0
3685,A=11.11|t=11.6,1711,9248,1,1,2.434301638011265,0.0
3686,A=11.11|t=11.7,3423,18496,1,1,2.433880105490841,0.0
3687,A=11.11|t=12.0,107,578,1,1,2.4334586960995317,0.0
3688,A=11.11|t=12.1,6849,36992,1,1,2.433248037554821,0.0
3689,A=11.11|t=12.10,3425,18496,1,1,2.4330374097654275,0.0
3690,A=11.11|t=12.11,1713,9248,1,1,2.43261624641668,0.0
3691,A=11.11|t=12.12,6853,36992,1,1,2.43240571083938,0.0
3692,A=11.11|t=12.16,3427,18496,1,1,2.4321952059815044,0.0
3693,A=11.11|t=12.5,6855,36992,1,1,2.4319847318340906,0.0
3694,A=11.11|t=12.6,6857,36992,1,1,2.431563875634814,0.0
3695,A=11.11|t=12.7,3429,18496,1,1,2.4313534935650445,0.0
3696,A=11.11|t=13.0,6859,36992,1,1,2.4311431421699226,0.0
3697,A=11.11|t=13.1,807,4352,1,1,2.4310379779725593,0.0
3698,A=11.11|t=13.16,1715,9248,1,1,2.4309328214405044,0.0
3699,A=11.11|t=16.0,429,2312,1,1,2.430091845001133,0.0
3700,A=11.11|t=16.1,3433,18496,1,1,2.4296715405434224,0.0
3701,A=11.11|t=16.11,13733,73984,1,1,2.4295664835587854,0.0
3702,A=11.11|t=16.12,13735,73984,1,1,2.42935639253746,0.0
3703,A=11.11|t=16.13,101,544,1,1,2.4292513584985445,0.0
3704,A=11.11|t=16.16,3435,18496,1,1,2.4288312987952163,0.0
3705,A=11.11|t=16.4,13741,73984,1,1,2.4287263029769037,0.0
