rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
196,0.2.0.0.0.0.0.2.,18462113,33554432,9480191738904576,8015908340138099,0.8619356560350964,0.2420502264556329
197,0.0.3.0.0.0.1.0.,73921899,134217728,12651454040899584,10698507563624059,0.8605015167686357,0.24189364901215227
198,1.1.0.0.0.0.1.1.,37220571,67108864,2121769628467200,1795609355967737,0.8504031478672313,0.2407945053686591
199,0.2.0.2.0.0.0.0.,37313953,67108864,19138605561675776,16201028942690419,0.8467881299783825,0.24040027598040906
200,0.1.0.1.2.0.0.0.,74898049,134217728,38400562382766080,32519348984548627,0.841575197006762,0.23982906369578144
201,0.2.0.0.0.2.0.0.,9387009,16777216,283020460294144,239745050825571,0.8377658881597762,0.23940531975881466
202,0.1.0.0.1.1.1.0.,37812031,67108864,19365650887606272,16417285207303213,0.8276579928125903,0.2382844116496746
203,1.0.0.1.0.0.2.0.,76039961,134217728,38920437840740352,33015146075840603,0.8197455437430956,0.23739991082046868
204,0.2.0.1.0.0.0.1.,76287153,134217728,39032793715441664,33122472274874019,0.8150632127223747,0.23687636506770768
205,1.0.0.0.0.1.2.0.,76692675,134217728,2614458866204672,2219902828962935,0.8074145448376553,0.23601584479108653
206,1.1.0.2.0.0.0.0.,77301725,134217728,39493345709391872,33562980691027175,0.7960027273152098,0.23473874639295
207,1.0.0.1.0.2.0.0.,39132785,67108864,19965369334628352,16990732190531555,0.7781255482506909,0.23275173561529533
208,0.0.0.1.2.1.0.0.,78712033,134217728,40133115649196032,34175310366366259,0.7699191330618071,0.2318387211664789
209,1.1.0.1.1.0.0.0.,39766987,67108864,20252695868735488,17266090980781201,0.7549320772617882,0.23017246455926296
210,0.2.0.0.0.1.0.1.,19946005,33554432,10154657875755008,8660186828665615,0.7504035188568486,0.2296715800238411
211,1.0.0.0.1.0.2.0.,10003505,16777216,5091108426088448,4343337036238115,0.7459977597736537,0.22917588317834564
212,0.0.0.1.1.1.0.1.,80881651,134217728,41113743823732736,35117318413934473,0.7306908891756005,0.22743806616155093
213,0.1.0.2.1.0.0.0.,40647799,67108864,20650053743935488,17648523276417877,0.723326100530069,0.2265980640188359
214,0.2.0.1.0.1.0.0.,81673489,134217728,41470235638759424,35461119842743747,0.7166354764510681,0.22583814835490998
215,0.1.1.0.0.1.1.0.,82189245,134217728,41701228039634944,35685051568320135,0.707553715607997,0.22477001221741497
216,1.2.1.0.0.0.0.0.,41224483,67108864,20908764303458304,17898908813827609,0.7030019349823168,0.22423616401451527
217,1.0.0.1.1.1.0.0.,83798513,134217728,42420869204541440,36383765999475299,0.6795786921807782,0.2214793012788349
218,0.0.0.2.2.0.0.0.,84004293,134217728,42512811066130432,36473111873278239,0.6760402777595639,0.22106436200091362
219,0.0.0.0.1.0.2.1.,84187947,134217728,42594823030439936,36552851046703281,0.672889635133686,0.22069415833521527
220,2.1.0.1.0.0.0.0.,42404467,67108864,21436034453602304,18411236064063241,0.6622870856392743,0.21945155268432315
221,0.1.1.1.0.0.1.0.,42655947,67108864,21547994872545280,18520424033467281,0.653756442795936,0.2184364968626856
222,0.0.1.0.0.1.2.0.,10695639,16777216,5401070654193664,4643848830478197,0.6494806583727314,0.21792441161103987
223,0.0.0.0.1.0.1.2.,21436199,33554432,10822069285552128,9307201529151077,0.6464542215038114,0.21755703152891454
224,1.0.0.1.0.0.0.2.,86156865,134217728,43471018806738944,37407718862605395,0.6395375804657547,0.21671791521445033
225,1.0.0.0.0.0.1.2.,86422881,134217728,14529579251138560,12507739364875921,0.6350900102631206,0.2161718639409681
226,0.1.1.0.0.0.1.1.,86760199,134217728,43737986457665536,37669675337603077,0.6294699736959358,0.21548320610289362
227,1.1.1.0.0.0.1.0.,87304965,134217728,43978991501049856,37906202669161695,0.6204396340849949,0.21438058274317504
228,0.0.0.1.0.1.2.0.,21922691,33554432,4838834307072,4172918617553,0.6140784364831579,0.21360275415021934
229,2.0.0.1.0.1.0.0.,88706157,134217728,44597948566208512,38514574345737111,0.5974690918586163,0.21157286895622962
230,1.1.0.0.0.1.1.0.,89487897,134217728,14980704026755072,12951330469842377,0.584810760884188,0.21000511434758667
231,0.1.0.1.1.1.0.0.,90335361,134217728,45314530103787520,39221944619734803,0.5712125069603026,0.20831265864332765
232,2.0.0.1.0.0.0.1.,90982221,134217728,4145308422373376,3591163570882053,0.560918682577057,0.20702807960300157
233,0.0.0.1.1.0.0.2.,22815687,33554432,11430328249876480,9906149729951301,0.5564772405597507,0.20647050230296876
234,0.2.1.0.0.0.1.0.,91432969,134217728,45795614927093760,39698505732831787,0.5537888681375668,0.2061247575987669
235,0.1.0.0.0.2.1.0.,45901559,67108864,22978362444087296,19929608794694357,0.5479601816401632,0.20536259651621477
236,0.0.2.0.0.0.2.0.,91915247,134217728,46005507797811200,39907901929381181,0.5461991386184029,0.20513215722945968
237,1.0.0.0.0.1.0.2.,46172911,67108864,23096403228098560,20047424819323453,0.5394566449243517,0.20425127216723354
238,1.1.0.1.0.0.0.1.,23292557,33554432,11637704479473664,10113197872824311,0.5266343120091556,0.20256725586203347
239,0.0.0.0.1.2.0.1.,93626895,134217728,15583041481080832,13550355954953695,0.5195803219026793,0.2016460942285841
240,0.1.0.0.1.0.2.0.,93809103,134217728,46828229452890112,40730179211803869,0.5167754107477366,0.20128032946026433
241,1.0.0.0.0.0.2.1.,94086345,134217728,15649459727761408,13616850855201145,0.5125179797875823,0.2007197588914963
242,0.0.0.0.0.1.2.1.,94344101,134217728,47060035515187200,40962465458245823,0.5085710217158425,0.20019985812276062
243,0.0.0.0.0.2.2.0.,94538639,134217728,47144166106333184,41046930263367197,0.505599240312169,0.19980492184515056
244,0.0.0.1.0.0.3.0.,94626907,134217728,47182243507994624,41085254598039361,0.5042528660087695,0.19962331320505666
245,1.0.0.0.0.2.0.1.,95299773,134217728,47471848690024448,41377400582694279,0.4940305580872896,0.19822921870748025
246,1.1.0.1.0.1.0.0.,12068599,16777216,6001118412800000,5239962694296277,0.4752451272237444,0.19567485650392732
247,0.1.0.1.1.0.0.1.,97112985,134217728,48250722285780992,42164663730376155,0.46683912415401874,0.1945160900916162
248,0.2.0.0.0.0.1.1.,97275829,134217728,48320299514462208,42235367586307567,0.46442196566262606,0.19417779000462712
249,0.0.0.0.2.0.2.0.,97354765,134217728,48354018363179008,42269640139007095,0.4632517428353606,0.19401395685496817
250,0.1.1.0.0.0.2.0.,48759061,67108864,24211893828714496,21170283365029903,0.46083299292483404,0.19367534982838486
251,1.0.0.1.1.0.0.1.,49192749,67108864,24396839834877952,21358582681376727,0.44805765747347626,0.19187836963797672
252,0.2.0.1.0.0.1.0.,24658047,33554432,12224707742924800,10706068400665581,0.44444479780736024,0.1913711998439704
253,0.0.0.0.1.1.0.2.,49463399,67108864,24512005826150400,21476093910576677,0.4401419542904051,0.19075692664743377
254,0.1.0.0.2.0.0.1.,49558873,67108864,3507477660303360,3073935279614797,0.4373599557312189,0.1903471250898129
255,0.0.0.0.1.0.0.3.,99181433,134217728,49131528508145664,43062745633262459,0.43643326584080644,0.19020881571639817
256,1.1.0.0.1.0.0.1.,49880101,67108864,24687653345558528,21657018219573823,0.4280389493688435,0.18895508584249038
257,1.0.0.0.0.0.0.3.,99853563,134217728,16471508213825536,14451524020105483,0.4266894285927214,0.1887510178868981
258,0.1.0.0.1.1.0.1.,50219575,67108864,24830081440415744,21804411557912725,0.4182535164181356,0.1874689369232404
259,0.2.0.1.1.0.0.0.,100721103,134217728,49778430241144832,43731241898779869,0.4142092536457823,0.1868564164818771
260,2.1.0.0.0.0.0.1.,101156841,134217728,49960301033947136,43920431287248843,0.40798135162238025,0.18588994857374896
261,0.0.1.0.0.0.3.0.,101232301,134217728,49991751368179712,43953194624974423,0.40690554516602295,0.1857220422882959
262,1.1.0.0.0.0.2.0.,101502375,134217728,3854175205064704,3390035058893625,0.40306175624300894,0.18512196246265086
263,0.0.0.1.2.0.0.1.,50895897,67108864,25112317649747968,22098058073911131,0.398953978433333,0.18447558853686932
264,0.2.0.0.1.0.1.0.,101967193,134217728,50297499788771328,44272271152774939,0.3964701878167264,0.18408330255559927
265,0.0.0.0.0.0.3.1.,102021225,134217728,10063986796003328,8859146169765135,0.3957059120697342,0.18396236853935902
266,0.3.0.0.0.1.0.0.,3190883,4194304,1573624644370432,1385422440654809,0.39447572033950107,0.1837655093274604
267,0.1.0.0.0.1.2.0.,102366799,134217728,50462647388209152,44445772694454877,0.39082736428222103,0.18316968680312412
268,1.1.0.0.0.0.0.2.,102648557,134217728,50578762567254016,44568106812012311,0.38686189424929285,0.1825200625565319
269,1.1.0.0.0.1.0.1.,51752831,67108864,25465881723142144,22470122983141613,0.374865552249946,0.18055764886939574
270,0.0.0.0.0.1.3.0.,51794849,67108864,25483085650853888,22488366422375027,0.373694706827716,0.18036111258103632
271,0.3.0.1.0.0.0.0.,103673493,134217728,51000405680717824,45013115085469839,0.37252816454922794,0.1801633146135395
272,0.0.0.0.2.1.0.1.,104001145,134217728,10226806154067968,9031075105968767,0.3679758291046513,0.1793860108004049
273,0.3.0.0.0.0.0.1.,52028075,67108864,25578179716448256,22589628842258225,0.36721300612771207,0.17925303098249243
274,0.1.0.0.1.0.0.2.,6515645,8388608,3202185005367296,2828972669427335,0.36452342882152644,0.1787784225832909
275,1.0.0.0.1.1.0.1.,13154519,16777216,6454130881069056,5711449093752437,0.35094483901415857,0.17636600523150744
276,0.3.1.0.0.0.0.0.,1645167,2097152,269036677496832,238100371216447,0.3501973920994581,0.17623299745811785
277,0.0.0.0.0.0.4.0.,822731,1048576,403614379278336,357214598599313,0.34993872116560176,0.1761865316799017
278,1.2.0.1.0.0.0.0.,26431043,33554432,12957258010853376,11475870504218489,0.3442699792449236,0.17515685658746638
279,0.2.0.0.1.0.0.1.,26479581,33554432,12976730251722752,11496944806981863,0.34162304196677246,0.17467638212497968
280,2.0.0.0.0.1.0.1.,53328653,67108864,26101426925076480,23154315779078519,0.33159244757183903,0.17284755352724898
281,0.1.0.1.0.0.2.0.,106907085,134217728,52302550912729088,46417080984790455,0.328217773664445,0.1722255123995647
282,0.2.0.0.0.1.1.0.,107152257,134217728,52400306448760832,46523530137147411,0.3249130023806773,0.17161467844636008
283,0.2.0.0.0.0.2.0.,107237799,134217728,17478063059107840,15520223630995959,0.3237617267288175,0.17139596694486553
284,0.1.0.0.1.2.0.0.,53853775,67108864,26310112691879936,23382314048799325,0.3174558585604093,0.1701997135247345
285,1.2.0.0.0.0.1.0.,107967333,134217728,52722935332339712,46877421076188159,0.3139803696963594,0.16953749093090897
286,0.1.0.0.0.0.2.1.,13516979,16777216,6598693109104640,5868822528579017,0.31173058570121975,0.16910924058431293
287,2.0.0.0.0.0.0.2.,108365123,134217728,52880033458421760,47050134144222329,0.3086747367115542,0.1685242534576778
