dataset,quantile,quantile_probability,score_min,score_max,margin,conditional_cdf,mean_margin,failure_probability
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,7,0.99700393124780806,4.7863471540228915,0.0035406406370931372
n4q29d43,1,0.19987534315441735,-0.79466585779395049,-0.13849750642697517,8,1,4.7863471540228915,0.0035406406370931372
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,-5,1.2046970881985247e-06,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,-4,2.441113594410787e-05,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,-3,0.00013689331859141003,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,-2,0.001026180698778004,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,-1,0.005463224690692544,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,1,0.021336156675332573,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,2,0.077819638092118462,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,3,0.18748285270908502,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,4,0.5116313786398492,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,5,0.74007348961567876,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,6,0.92716850064123046,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,7,0.995861138780753,4.5265117056141655,0.005463224690692544
n4q29d43,2,0.19984018214745447,-0.13791908029199465,0.013404831992563794,8,1,4.5265117056141655,0.005463224690692544
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,-5,1.7200087398365665e-06,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,-4,2.7516360237382041e-05,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,-3,0.00015995136380479312,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,-2,0.0011399408802497653,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,-1,0.0060490061660049927,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,1,0.022929104778176387,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,2,0.08412175206708028,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,3,0.20140557704137904,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,4,0.52186819598815137,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,5,0.76479608986098613,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,6,0.95254824057829635,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,7,0.99697858964738462,4.441925309093504,0.0060490061660049927
n4q29d43,3,0.20020626290352084,0.013681885142353691,0.14315308449620873,8,1,4.441925309093504,0.0060490061660049927
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,-5,1.7743576306001598e-06,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,-4,2.7179469959204678e-05,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,-3,0.00018836076140779637,4.4151266138242677,0.0064890920523882735
n4q29d43,4,0.20007720979629084,0.14331422361571861,0.29057838161073052,-2,0.0012332173918871612,4.4151266138242677,0.0064890920523882735
