dataset,score,threshold,false_positive_rate,true_positive_rate,auc
n4q29d43,marginal,-0.52848584861586689,0.99270987840740055,0.99927663945916423,0.55644376869023504
n4q29d43,marginal,-0.5309119000060194,0.99274462317470435,0.99928074837157366,0.55644376869023504
n4q29d43,marginal,-0.54901835119738918,0.99812877747491724,0.99979112509783052,0.55644376869023504
n4q29d43,marginal,-0.56595966095046357,0.99826304778822905,0.99981932717845923,0.55644376869023504
n4q29d43,marginal,-0.56979069112957803,0.99850733046641482,0.99985529572610443,0.55644376869023504
n4q29d43,marginal,-0.6072645034641746,0.99865327391919001,0.99988561451918645,0.55644376869023504
n4q29d43,marginal,-0.64856934597788563,1,1,0.55644376869023504
n4q19d43,joint,inf,0,0,0.53193126099259713
n4q19d43,joint,0.94046434003944224,5.8900140298006857e-07,6.5122531711235442e-07,0.53193126099259713
n4q19d43,joint,0.90079823175017615,2.894613139984952e-06,1.7187511685060813e-06,0.53193126099259713
n4q19d43,joint,0.86113212346091017,6.1899863290233221e-06,9.2927722306598485e-06,0.53193126099259713
n4q19d43,joint,0.84681546557328435,7.3644027095788968e-06,1.025147263118334e-05,0.53193126099259713
n4q19d43,joint,0.84495320927408235,9.7737142512302323e-06,1.1472736024282637e-05,0.53193126099259713
n4q19d43,joint,0.82146601517164419,1.1817179748407609e-05,1.9722741633111828e-05,0.53193126099259713
n4q19d43,joint,0.80714935728401838,1.8529282179276339e-05,2.2534929474647403e-05,0.53193126099259713
n4q19d43,joint,0.80528710098481637,2.6099980982639042e-05,2.8299799390588071e-05,0.53193126099259713
n4q19d43,joint,0.78179990688237821,2.619718230706526e-05,2.8346438869532457e-05,0.53193126099259713
n4q19d43,joint,0.77729457990493123,2.8684077119647774e-05,3.0890305758128727e-05,0.53193126099259713
n4q19d43,joint,0.7674832489947524,3.3849694524144007e-05,3.7103720786386388e-05,0.53193126099259713
n4q19d43,joint,0.7656209926955504,3.9914493149302093e-05,4.8560334521651213e-05,0.53193126099259713
n4q19d43,joint,0.75316659110712658,4.0781365888114289e-05,4.9645134254135454e-05,0.53193126099259713
n4q19d43,joint,0.75130433480792447,4.3697037782397821e-05,5.6252393771256822e-05,0.53193126099259713
n4q19d43,joint,0.74944207850872246,4.4651149552845785e-05,5.8943664445158807e-05,0.53193126099259713
n4q19d43,joint,0.74028592608689703,4.8406351523882801e-05,6.3484391987818416e-05,0.53193126099259713
n4q19d43,joint,0.73762847161566525,5.7239410763234325e-05,7.5225448965040369e-05,0.53193126099259713
n4q19d43,joint,0.72781714070548631,5.9532669257179052e-05,7.634767543988739e-05,0.53193126099259713
n4q19d43,joint,0.72595488440628431,6.0755854892594958e-05,8.0358670629104595e-05,0.53193126099259713
n4q19d43,joint,0.71734426621942937,6.5691941071199203e-05,8.4347209772904136e-05,0.53193126099259713
n4q19d43,joint,0.71350048281786049,7.1468293003562982e-05,9.6544297210915631e-05,0.53193126099259713
n4q19d43,joint,0.71163822651865849,7.926101299671411e-05,0.00010422311315168517,0.53193126099259713
n4q19d43,joint,0.70977597021945649,8.3942187092717136e-05,0.00010982733597348406,0.53193126099259713
n4q19d43,joint,0.70534825502958165,9.9532868777687603e-05,0.00012313801294579733,0.53193126099259713
n4q19d43,joint,0.70061981779763105,0.00011358135688548763,0.00013450249931524607,0.53193126099259713
n4q19d43,joint,0.69796236332639927,0.00012963435026235222,0.00015516494007968183,0.53193126099259713
n4q19d43,joint,0.68364570543877345,0.00013641655658125712,0.00015793567060660017,0.53193126099259713
n4q19d43,joint,0.68178344913957134,0.00014309432741850954,0.00016236872429046227,0.53193126099259713
n4q19d43,joint,0.67767815793016339,0.00016506406442306181,0.00019438816607587423,0.53193126099259713
n4q19d43,joint,0.67383437452859452,0.00016753787031557809,0.00019893753055907909,0.53193126099259713
n4q19d43,joint,0.67197211822939251,0.00017445464422017557,0.00020272569268222867,0.53193126099259713
n4q19d43,joint,0.6701098619301904,0.00017728117658389101,0.00020797004298130854,0.53193126099259713
n4q19d43,joint,0.66983215783728578,0.00018006540751975774,0.0002122556928798649,0.53193126099259713
n4q19d43,joint,0.66568214674031567,0.00024133415189841375,0.00027376510446300127,0.53193126099259713
n4q19d43,joint,0.66095370950836496,0.00026356477836124149,0.00030745435475382953,0.53193126099259713
n4q19d43,joint,0.6595177166409687,0.00026373885793280142,0.00030753208721873685,0.53193126099259713
n4q19d43,joint,0.65829625503713318,0.00026983047811547222,0.00031784056365751889,0.53193126099259713
n4q19d43,joint,0.65765546034176658,0.00027183363464335899,0.0003212331539036957,0.53193126099259713
n4q19d43,joint,0.65579320404256458,0.00027641123154754991,0.00032629440106321614,0.53193126099259713
n4q19d43,joint,0.65393094774336258,0.0002768066579383094,0.00032661224047528156,0.53193126099259713
n4q19d43,joint,0.64887774490751482,0.00028345739264558893,0.00033221761488915315,0.53193126099259713
n4q19d43,joint,0.64663705162073915,0.0002934629371133551,0.00033668118576294184,0.53193126099259713
n4q19d43,joint,0.64477479532153714,0.0003027527904670553,0.00034352452165496689,0.53193126099259713
n4q19d43,joint,0.64397959714950737,0.00032422168469652081,0.00036158494013113497,0.53193126099259713
n4q19d43,joint,0.64211734085030536,0.00034354595784047518,0.0003872136217090933,0.53193126099259713
n4q19d43,joint,0.64054278039141888,0.00034788369338748063,0.00039062924379672416,0.53193126099259713
n4q19d43,joint,0.63801204964089731,0.00038342164402770736,0.00043866963449755095,0.53193126099259713
n4q19d43,joint,0.63223464937574969,0.00038693042485492149,0.00044315566141675723,0.53193126099259713
n4q19d43,joint,0.6301660495480198,0.00040184842187747214,0.00046537563045952098,0.53193126099259713
n4q19d43,joint,0.62601603845104969,0.00046865414728264375,0.00058751118250603218,0.53193126099259713
n4q19d43,joint,0.62369539175327149,0.00048111964239264538,0.00060925208924655233,0.53193126099259713
n4q19d43,joint,0.62183313545406949,0.0004943676526114305,0.00062102308761766449,0.53193126099259713
n4q19d43,joint,0.62128760121909898,0.00050282113316886155,0.00064702949139546872,0.53193126099259713
n4q19d43,joint,0.61985160835170272,0.00050477582697397384,0.0006485599572600882,0.53193126099259713
n4q19d43,joint,0.61798935205250061,0.00050765649290405209,0.00065348013439070279,0.53193126099259713
n4q19d43,joint,0.6161270957532986,0.00051377088842070233,0.0006590924183570105,0.53193126099259713
n4q19d43,joint,0.6142648394540966,0.0005148919988715269,0.00066334294469734957,0.53193126099259713
n4q19d43,joint,0.61412481977042033,0.00052530274810359151,0.00067055882062489337,0.53193126099259713
n4q19d43,joint,0.61169938056342388,0.00056270594648627655,0.00070727100010656145,0.53193126099259713
n4q19d43,joint,0.60983712426422176,0.00060133309683459222,0.00075242607686923607,0.53193126099259713
n4q19d43,joint,0.60921163661824884,0.00062581109393811151,0.00078964783584307432,0.53193126099259713
n4q19d43,joint,0.60697094333147317,0.00066183845370662239,0.00081669700624270928,0.53193126099259713
n4q19d43,joint,0.60510868703227116,0.00068356897307136953,0.0008501847279208148,0.53193126099259713
n4q19d43,joint,0.60431348886024139,0.00069747553682341626,0.0008614173569979393,0.53193126099259713
n4q19d43,joint,0.60245123256103938,0.00071222150803938223,0.00087986586200260761,0.53193126099259713
n4q19d43,joint,0.6008766721021529,0.00072616960688906313,0.00089473924941757598,0.53193126099259713
n4q19d43,joint,0.59834594135163133,0.00073303310551713812,0.00090040277923111899,0.53193126099259713
n4q19d43,joint,0.59256854108648371,0.0007533983616246732,0.0009323513981040598,0.53193126099259713
n4q19d43,joint,0.59049994125875382,0.00077198438289304222,0.00097020019896148363,0.53193126099259713
n4q19d43,joint,0.58999683097261557,0.00077662635153526378,0.00097600134402771441,0.53193126099259713
n4q19d43,joint,0.58813457467341346,0.00078683583179975261,0.00098459337248213582,0.53193126099259713
n4q19d43,joint,0.58634993016178361,0.00080477313921481605,0.0010243918187186423,0.53193126099259713
n4q19d43,joint,0.58627231837421145,0.00080728811236646333,0.0010278880522513621,0.53193126099259713
n4q19d43,joint,0.58402928346400551,0.00084016217656773199,0.0010737507823427115,0.53193126099259713
n4q19d43,joint,0.58216702716480351,0.00087491092969970352,0.0011106944318309926,0.53193126099259713
n4q19d43,joint,0.57711616595238602,0.00090162848087572479,0.0011367302012066506,0.53193126099259713
n4q19d43,joint,0.57618328337112801,0.00090752385921702796,0.0011468670904266002,0.53193126099259713
n4q19d43,joint,0.57445871148115424,0.00093552991801596191,0.0011696225497831699,0.53193126099259713
n4q19d43,joint,0.57432102707192589,0.00094162089448125252,0.0011803859050906688,0.53193126099259713
n4q19d43,joint,0.57203327227415779,0.0010684107189464494,0.0012998670374096044,0.53193126099259713
n4q19d43,joint,0.57017101597495579,0.0011653576830478215,0.0014396968016531647,0.53193126099259713
n4q19d43,joint,0.56954552832898275,0.0012091512784372653,0.0014999958899678926,0.53193126099259713
n4q19d43,joint,0.56730483504220719,0.0012265556185146438,0.0015226010665589746,0.53193126099259713
n4q19d43,joint,0.56586884217481082,0.0012268508089133272,0.0015226217952162833,0.53193126099259713
n4q19d43,joint,0.56544257874300508,0.001245665472464539,0.0015547494866565291,0.53193126099259713
n4q19d43,joint,0.56400658587560881,0.0012468532229908296,0.0015549567732296152,0.53193126099259713
n4q19d43,joint,0.56214432957640681,0.0012485833513898408,0.0015557231577539978,0.53193126099259713
n4q19d43,joint,0.56121056381288692,0.0012647782691224587,0.0015712155259080427,0.53193126099259713
n4q19d43,joint,0.5602820732772047,0.0012668771862739681,0.0015732417521599601,0.53193126099259713
n4q19d43,joint,0.55841981697800269,0.0012669720886077504,0.0015732555712648325,0.53193126099259713
n4q19d43,joint,0.55522887044135694,0.0012850077315159577,0.0015980389842614284,0.53193126099259713
n4q19d43,joint,0.55417450608491836,0.0013131364951088614,0.0016233469474471395,0.53193126099259713
n4q19d43,joint,0.55336661414215493,0.0013318678432391368,0.0016351945266910863,0.53193126099259713
n4q19d43,joint,0.55298817715458126,0.0013396167597972185,0.0016434456838919883,0.53193126099259713
n4q19d43,joint,0.55290243279721774,0.0013629026229656194,0.001691530410887614,0.53193126099259713
n4q19d43,joint,0.55112592085537926,0.0013839833556147604,0.00170944284978244,0.53193126099259713
n4q19d43,joint,0.55083383296948774,0.001388698769344754,0.0017187862920642987,0.53193126099259713
n4q19d43,joint,0.55033072268334959,0.0014003549277884593,0.0017336608310713397,0.53193126099259713
n4q19d43,joint,0.54926366455617726,0.0014037715037642467,0.0017429846962879626,0.53193126099259713
n4q19d43,joint,0.54846846638414748,0.0014210416134412271,0.0017579202696748567,0.53193126099259713
n4q19d43,joint,0.5468939059252611,0.0014288711785910987,0.0017670834877973377,0.53193126099259713
n4q19d43,joint,0.54660621008494548,0.0014429446184106877,0.0017817789542370738,0.53193126099259713
n4q19d43,joint,0.5450316496260591,0.001452725137674224,0.0017930311603794342,0.53193126099259713
n4q19d43,joint,0.54436317517473953,0.0014757598897578883,0.0018212388324042063,0.53193126099259713
n4q19d43,joint,0.54250091887553742,0.0014986089447039388,0.0018459698479614942,0.53193126099259713
n4q19d43,joint,0.54217849489507075,0.0015831712155531421,0.0019401493508511185,0.53193126099259713
n4q19d43,joint,0.54010751213435182,0.0016014346731075607,0.0019630861859591385,0.53193126099259713
n4q19d43,joint,0.53858577490959192,0.0016105593363201908,0.0019817385227606748,0.53193126099259713
n4q19d43,joint,0.53745005766312004,0.0016836666563868475,0.002063836097419558,0.53193126099259713
n4q19d43,joint,0.53672351861038992,0.0016929093344525338,0.0020810109415918192,0.53193126099259713
n4q19d43,joint,0.53651717508186192,0.0017197577748292172,0.0021062999035083305,0.53193126099259713
n4q19d43,joint,0.53479260319188826,0.0017358404098587845,0.0021314028833051011,0.53193126099259713
n4q19d43,joint,0.53465491878265992,0.0017623852302044237,0.0021623951049616636,0.53193126099259713
n4q19d43,joint,0.53236716398489181,0.0018241305093637577,0.0022453506157147089,0.53193126099259713
n4q19d43,joint,0.53050490768568981,0.0018805841557780984,0.0023438094347464898,0.53193126099259713
n4q19d43,joint,0.53004651728711361,0.0018886403094458377,0.0023578525242770407,0.53193126099259713
n4q19d43,joint,0.52987942003971678,0.0018987192990013758,0.0023640544233845713,0.53193126099259713
n4q19d43,joint,0.5281842609879116,0.0019186244811012435,0.0023834708415263446,0.53193126099259713
n4q19d43,joint,0.5263220046887096,0.0019283530125230181,0.0024067145759217395,0.53193126099259713
n4q19d43,joint,0.52154445552362083,0.0019346282454251191,0.0024188126264414987,0.53193126099259713
n4q19d43,joint,0.52047594530426244,0.0019502635581817908,0.0024363392819919702,0.53193126099259713
n4q19d43,joint,0.51861368900506033,0.0019667687476917161,0.0024454178580971073,0.53193126099259713
n4q19d43,joint,0.51805050609726599,0.0019982076899734053,0.0024836363200098684,0.53193126099259713
n4q19d43,joint,0.51716585226688416,0.0020332745621040823,0.0025211546139424271,0.53193126099259713
n4q19d43,joint,0.51618824979806388,0.0021056119655306843,0.0026155874670880457,0.53193126099259713
n4q19d43,joint,0.51556276215209096,0.0021556098622975608,0.0026745996512615301,0.53193126099259713
n4q19d43,joint,0.51450839779565238,0.0022731542805615071,0.0027991166957143866,0.53193126099259713
n4q19d43,joint,0.51432599349886188,0.0022974856633683595,0.0028408763032507028,0.53193126099259713
n4q19d43,joint,0.51370050585288896,0.0023412029935748415,0.0028951018949740061,0.53193126099259713
n4q19d43,joint,0.51332206886531528,0.0023559112000378292,0.0029204893180127334,0.53193126099259713
n4q19d43,joint,0.51323632450795165,0.0023619431690765917,0.0029350368048711275,0.53193126099259713
n4q19d43,joint,0.51145981256611328,0.002386778582592224,0.0029532941455917274,0.53193126099259713
n4q19d43,joint,0.50959755626691128,0.0024057234609735092,0.0029853895924539377,0.53193126099259713
n4q19d43,joint,0.50722779763599513,0.0024377634207159442,0.0030050144487608699,0.53193126099259713
n4q19d43,joint,0.50668179058109408,0.0024443240349899809,0.0030098079507634877,0.53193126099259713
n4q19d43,joint,0.50666239770277488,0.0024698059553279004,0.0030364103034389144,0.53193126099259713
n4q19d43,joint,0.50536554133679301,0.0025040400717409213,0.0030605931611695967,0.53193126099259713
n4q19d43,joint,0.50516984107703644,0.0026192595667464537,0.0031966842817491336,0.53193126099259713
n4q19d43,joint,0.50251238660580466,0.0028528377518488111,0.0034990324772526077,0.53193126099259713
n4q19d43,joint,0.50044140384508573,0.0029010796489086299,0.0035577216398496995,0.53193126099259713
n4q19d43,joint,0.49891966662032589,0.0029437329449386743,0.0035993994843488536,0.53193126099259713
n4q19d43,joint,0.49778394937385401,0.0029917134007824632,0.0036679393655358293,0.53193126099259713
n4q19d43,joint,0.49705741032112388,0.0030260310165356723,0.0037170685865413945,0.53193126099259713
n4q19d43,joint,0.49685106679259594,0.0030440089701053207,0.0037381928157269833,0.53193126099259713
n4q19d43,joint,0.49634795650645769,0.0030451855322104777,0.0037384536513314502,0.53193126099259713
n4q19d43,joint,0.49498881049339394,0.0030600761865709693,0.0037615091004229583,0.53193126099259713
n4q19d43,joint,0.49448570020725569,0.0030704582443997976,0.0037640656348243541,0.53193126099259713
n4q19d43,joint,0.49422419239941645,0.0030913637633086608,0.0037928087971629324,0.53193126099259713
n4q19d43,joint,0.49262344390805363,0.0031000228655892869,0.0037997793839789906,0.53193126099259713
n4q19d43,joint,0.49076118760885157,0.0031009540487597124,0.0038005048869847922,0.53193126099259713
n4q19d43,joint,0.49038040899784763,0.0031168516916754629,0.0038187386200679019,0.53193126099259713
n4q19d43,joint,0.48851815269864562,0.0031592523746135502,0.0038499145206600605,0.53193126099259713
n4q19d43,joint,0.48665589639944357,0.003179757899803575,0.0038691564726028196,0.53193126099259713
n4q19d43,joint,0.48570798477300381,0.0032262107529974801,0.0039160055413044372,0.53193126099259713
n4q19d43,joint,0.48346729148622819,0.0032735212829676221,0.003957832516977006,0.53193126099259713
n4q19d43,joint,0.48253440890497012,0.0032808858695964524,0.0039666145581234236,0.53193126099259713
n4q19d43,joint,0.48222818120956878,0.0034145915790231977,0.0041657000682638447,0.53193126099259713
n4q19d43,joint,0.48160503518702613,0.0034595128139968947,0.0041985607480583649,0.53193126099259713
n4q19d43,joint,0.48080983701499641,0.0034802029021558157,0.0042184832909160901,0.53193126099259713
n4q19d43,joint,0.48067215260576807,0.0034904275864117633,0.0042309855502533668,0.53193126099259713
n4q19d43,joint,0.47894758071579435,0.0035092981920686445,0.004258851199432547,0.53193126099259713
n4q19d43,joint,0.47880989630656601,0.0035168510507046103,0.0042664050676334284,0.53193126099259713
n4q19d43,joint,0.47838439780799996,0.0035654547475853699,0.0043435093390650804,0.53193126099259713
n4q19d43,joint,0.47749974397761813,0.0037385014592819818,0.0045377915586702665,0.53193126099259713
n4q19d43,joint,0.47737302025690798,0.0037706323364410828,0.0045574941474421059,0.53193126099259713
n4q19d43,joint,0.4765221415087979,0.0038515285448498171,0.0046269938806216774,0.53193126099259713
n4q19d43,joint,0.47589665386282493,0.0038862753361764389,0.0046696310013173911,0.53193126099259713
n4q19d43,joint,0.47484228950638635,0.0039555744548744132,0.0047548931509920562,0.53193126099259713
n4q19d43,joint,0.4746598852095959,0.0040104660444324203,0.0048521122811575751,0.53193126099259713
n4q19d43,joint,0.47403439756362292,0.0040396367412383703,0.0048888584326053875,0.53193126099259713
n4q19d43,joint,0.47023217001972112,0.0042491433294766416,0.0051366718339140374,0.53193126099259713
n4q19d43,joint,0.46965374388474057,0.0042792291165185108,0.0051664226393162288,0.53193126099259713
n4q19d43,joint,0.46906488924123879,0.0043175315880814831,0.0051993979025219831,0.53193126099259713
n4q19d43,joint,0.46756168934672909,0.0043399028821185124,0.0052211336270981757,0.53193126099259713
n4q19d43,joint,0.46701568229182805,0.0043644206977399846,0.0052416262080318878,0.53193126099259713
n4q19d43,joint,0.46699628941350879,0.004438004767159779,0.0053029496374952835,0.53193126099259713
n4q19d43,joint,0.46569943304752703,0.0044604072355099401,0.0053284038528742276,0.53193126099259713
n4q19d43,joint,0.46550373278777046,0.0047913578512488435,0.0057502262711442006,0.53193126099259713
n4q19d43,joint,0.46284627831653868,0.0049438109710871628,0.005950409824325942,0.53193126099259713
n4q19d43,joint,0.46157999597519911,0.00495641357799917,0.0059684207243429844,0.53193126099259713
n4q19d43,joint,0.46077529555581975,0.0049892871210958922,0.006013084071290615,0.53193126099259713
n4q19d43,joint,0.46052563161876053,0.0050449838784838276,0.0060662075894003442,0.53193126099259713
n4q19d43,joint,0.45971773967599705,0.0050711951306136342,0.0060971715970511257,0.53193126099259713
n4q19d43,joint,0.45933930268842343,0.0050727019197348878,0.0060977070873649312,0.53193126099259713
n4q19d43,joint,0.45925355833105991,0.0050961426122598562,0.0061322041794947598,0.53193126099259713
n4q19d43,joint,0.45866337531955848,0.0051531627606220751,0.0061879786625558455,0.53193126099259713
n4q19d43,joint,0.45785548337679505,0.0051656917078738498,0.0062269088083695351,0.53193126099259713
n4q19d43,joint,0.45747704638922143,0.0051801088008148963,0.0062309583818931881,0.53193126099259713
n4q19d43,joint,0.45739130203185785,0.0051966441530820699,0.0062610851821071163,0.53193126099259713
n4q19d43,joint,0.45561479009001937,0.0052100321565044672,0.0062784529179515545,0.53193126099259713
n4q19d43,joint,0.45455808411015047,0.0052950746405193792,0.0063444454774737157,0.53193126099259713
n4q19d43,joint,0.45375253379081731,0.0052962727824833805,0.0063455607943961262,0.53193126099259713
n4q19d43,joint,0.45324503145910322,0.0053052720127664769,0.0063521870551824476,0.53193126099259713
n4q19d43,joint,0.45138277515990122,0.0053258475192317035,0.0063652426545106576,0.53193126099259713
n4q19d43,joint,0.45095505963590932,0.0053389580498099803,0.0063705324926966091,0.53193126099259713
n4q19d43,joint,0.44952051886069916,0.0053431284188381056,0.0063750087310831972,0.53193126099259713
n4q19d43,joint,0.44869933095496956,0.0053987992742647855,0.0064407496677374729,0.53193126099259713
n4q19d43,joint,0.44852962042891287,0.0055429522715482304,0.0065695039952218329,0.53193126099259713
n4q19d43,joint,0.44671208401727291,0.0055855519551164575,0.0066180015679755217,0.53193126099259713
n4q19d43,joint,0.44666736412971081,0.0057103430677690123,0.0067479737040767622,0.53193126099259713
n4q19d43,joint,0.44645863766819394,0.0057487957707072655,0.0067750741203236329,0.53193126099259713
n4q19d43,joint,0.44604187648373783,0.0058826372125416297,0.0069454377725788208,0.53193126099259713
n4q19d43,joint,0.44493690044343404,0.0058930179216292794,0.006954627477318974,0.53193126099259713
n4q19d43,joint,0.44459638136899193,0.0059241624398425003,0.0069865910668888594,0.53193126099259713
n4q19d43,joint,0.44380118319696216,0.005988429681085039,0.0070508838765117139,0.53193126099259713
n4q19d43,joint,0.44307464414423203,0.0060054185782264513,0.0070740729102836556,0.53193126099259713
n4q19d43,joint,0.44286830061570409,0.006014672751245358,0.0070767486344645763,0.53193126099259713
n4q19d43,joint,0.44256207292030281,0.0065055978646133281,0.007675797617946999,0.53193126099259713
n4q19d43,joint,0.44193892689776015,0.0065631705677135187,0.0077450480314428301,0.53193126099259713
n4q19d43,joint,0.44121238784502997,0.0065726797754278596,0.0077571604768634983,0.53193126099259713
n4q19d43,joint,0.44100604431650203,0.0066047669717647257,0.0077895513070923563,0.53193126099259713
n4q19d43,joint,0.44036436643887372,0.0066464584314157591,0.007823969515165204,0.53193126099259713
n4q19d43,joint,0.43914378801730003,0.0066636268643998596,0.0078402697251582498,0.53193126099259713
n4q19d43,joint,0.4378336356883521,0.006749724186628633,0.0079651057606152445,0.53193126099259713
n4q19d43,joint,0.43770691196764194,0.0068256846766972662,0.0080605905931192753,0.53193126099259713
n4q19d43,joint,0.43639764282095578,0.0068289811227486051,0.0080622604016246917,0.53193126099259713
n4q19d43,joint,0.43471607282742525,0.0069136463270722398,0.0081838374315159421,0.53193126099259713
n4q19d43,joint,0.43453538652175377,0.0069307452079260595,0.0081888503118084099,0.53193126099259713
n4q19d43,joint,0.43267313022255172,0.0069463503579254822,0.008198581840618769,0.53193126099259713
n4q19d43,joint,0.43205623542320454,0.0069909844642943543,0.0082442718318992119,0.53193126099259713
n4q19d43,joint,0.43081087392334966,0.0069940394243684523,0.0082486213951578034,0.53193126099259713
n4q19d43,joint,0.43056606173045509,0.0075937425674896929,0.0090418501065509405,0.53193126099259713
n4q19d43,joint,0.42998763559547459,0.0076964983146181123,0.0091410016082144521,0.53193126099259713
n4q19d43,joint,0.42939878095197276,0.0077932229509976103,0.0092235909126883783,0.53193126099259713
n4q19d43,joint,0.42734957400256202,0.0078184377592759122,0.0092500562259071537,0.53193126099259713
n4q19d43,joint,0.42733018112424281,0.007852888777792888,0.0093179437301849442,0.53193126099259713
n4q19d43,joint,0.42682707083810456,0.0078610348679746186,0.0093222552909051366,0.53193126099259713
n4q19d43,joint,0.42583762449850443,0.0080696827985339784,0.0096950325543908502,0.53193126099259713
n4q19d43,joint,0.4257576710875019,0.0081196359416163197,0.009783378667636209,0.53193126099259713
n4q19d43,joint,0.42496481453890256,0.0081302490633314694,0.0098009824798555509,0.53193126099259713
n4q19d43,joint,0.42440163163110811,0.0081403937427130067,0.0098096850611489525,0.53193126099259713
n4q19d43,joint,0.42351697780072628,0.0082257422070560245,0.0098994729676693313,0.53193126099259713
n4q19d43,joint,0.4231025582397005,0.0082324698813168538,0.0099053835139824679,0.53193126099259713
n4q19d43,joint,0.42253937533190611,0.0082627290122532764,0.0099227011555717438,0.53193126099259713
n4q19d43,joint,0.42191388768593308,0.0082853737022576847,0.0099502057806361323,0.53193126099259713
n4q19d43,joint,0.42165472150152422,0.008365990843855451,0.010008189017292659,0.53193126099259713
n4q19d43,joint,0.4208595233294945,0.0084578441029796708,0.010093694152894664,0.53193126099259713
n4q19d43,joint,0.42067711903270405,0.0085041556448819944,0.010144971093115816,0.53193126099259713
n4q19d43,joint,0.42005163138673107,0.0085560900887545008,0.010185520953179761,0.53193126099259713
n4q19d43,joint,0.4189972670302925,0.0086256940536118629,0.010272736203009726,0.53193126099259713
n4q19d43,joint,0.41881486273350199,0.0086352573029329412,0.010286183343642655,0.53193126099259713
n4q19d43,joint,0.41818937508752901,0.0086601192621272097,0.010310369080353519,0.53193126099259713
n4q19d43,joint,0.41742270657140607,0.008703705519213777,0.010342951074866444,0.53193126099259713
n4q19d43,joint,0.41489197582088444,0.008737121011038301,0.010380653047734599,0.53193126099259713
n4q19d43,joint,0.41394640581787506,0.0087928001428312988,0.010419783570568939,0.53193126099259713
n4q19d43,joint,0.41376165989765423,0.0089797929609190322,0.010659818543222531,0.53193126099259713
n4q19d43,joint,0.41357892316983724,0.0089905640692712341,0.010675641418301442,0.53193126099259713
n4q19d43,joint,0.4130329161149362,0.0090039125300545569,0.010686746796454533,0.53193126099259713
n4q19d43,joint,0.413013523236617,0.0090460853370400145,0.010719534925948472,0.53193126099259713
n4q19d43,joint,0.41171666687063518,0.0090730576470325949,0.010741393870876444,0.53193126099259713
n4q19d43,joint,0.41152096661087861,0.009323715707999447,0.010955230123876092,0.53193126099259713
n4q19d43,joint,0.41128895134664328,0.0093386331839174514,0.01096806519332238,0.53193126099259713
n4q19d43,joint,0.4111706598157342,0.0093522043096079428,0.010983402096546609,0.53193126099259713
n4q19d43,joint,0.41115126693741494,0.0093899341179281108,0.011011945457660575,0.53193126099259713
n4q19d43,joint,0.40985441057143318,0.0094094601811441879,0.011031124072039334,0.53193126099259713
n4q19d43,joint,0.40965871031167655,0.0095830110461624131,0.011251838208693188,0.53193126099259713
n4q19d43,joint,0.40911457555573688,0.0096374545777705174,0.011338592821694074,0.53193126099259713
n4q19d43,joint,0.40903322266570358,0.0098390325909951844,0.011607692250874527,0.53193126099259713
n4q19d43,joint,0.40886351213964683,0.010065855544602193,0.011850788731053394,0.53193126099259713
n4q19d43,joint,0.40704597572800694,0.010165828470842341,0.01194802398350793,0.53193126099259713
n4q19d43,joint,0.40700125584044478,0.010404229355904742,0.01221904714724583,0.53193126099259713
n4q19d43,joint,0.40679252937892796,0.010456176919350524,0.012270951129350569,0.53193126099259713
n4q19d43,joint,0.4063757681944718,0.01054453307652,0.012397065432008261,0.53193126099259713
n4q19d43,joint,0.4054266953815584,0.010664190818943492,0.012523197008547045,0.53193126099259713
n4q19d43,joint,0.40527079215416806,0.010678977988071797,0.012533010876190602,0.53193126099259713
n4q19d43,joint,0.4049302730797259,0.010720121245740477,0.01258284659893277,0.53193126099259713
n4q19d43,joint,0.403408535854966,0.010755531035315605,0.012622512036284879,0.53193126099259713
n4q19d43,joint,0.40289596463103677,0.010987380471413339,0.012920929272248189,0.53193126099259713
n4q19d43,joint,0.401546279555764,0.011006814053899111,0.012938046536816815,0.53193126099259713
n4q19d43,joint,0.40069825814960769,0.011099399250337946,0.013048701291694534,0.53193126099259713
n4q19d43,joint,0.40057531793325862,0.011142761647042211,0.013098154110072528,0.53193126099259713
n4q19d43,joint,0.39919997563512938,0.011162723323005502,0.013116163282701461,0.53193126099259713
n4q19d43,joint,0.39871306163405656,0.011208726769508327,0.013155334687054382,0.53193126099259713
n4q19d43,joint,0.39804080367837597,0.011248135423409543,0.013200168469628773,0.53193126099259713
n4q19d43,joint,0.39711856436588922,0.011366535096846249,0.013394086210342949,0.53193126099259713
n4q19d43,joint,0.39504996453815922,0.01168123883766398,0.013783121650711055,0.53193126099259713
n4q19d43,joint,0.3923901271339385,0.011817318607442503,0.013913631580310247,0.53193126099259713
n4q19d43,joint,0.39205911030684598,0.011895519203341393,0.013995799402085564,0.53193126099259713
n4q19d43,joint,0.39100474595040741,0.011974408086385873,0.014072377971736029,0.53193126099259713
n4q19d43,joint,0.39089995344118911,0.012290740983933533,0.014621556108918066,0.53193126099259713
n4q19d43,joint,0.39032152730620856,0.01233403766015859,0.014716938449727627,0.53193126099259713
n4q19d43,joint,0.39019685400764392,0.012416150249190435,0.014799330256161085,0.53193126099259713
n4q19d43,joint,0.38981841702007031,0.012439780501157299,0.014813296764818802,0.53193126099259713
n4q19d43,joint,0.38973267266270678,0.012479486276609339,0.014902538816696721,0.53193126099259713
