rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
5879,4:5:1;8:-5:1;,10169,36992,165216,50845,1.863035488650064,1.7001755940233825
5880,4:5:1;8:-8:1;,10171,36992,70816,21795,1.8627517728102336,1.7000781525596518
5881,4:5:1;8:5:1;,10173,36992,495776,152595,1.8624681127540916,1.6999807428317948
5882,4:5:1;8:7:1;,10175,36992,33056,10175,1.862184508459707,1.6998833648240879
5883,4:5:2;,159,578,7748,2385,1.8620427272163236,1.6998346877103798
5884,4:6:1;5:-3:1;,5089,18496,11808,3635,1.8617592065234805,1.6997373572534393
5885,4:6:1;5:-5:1;,2545,9248,4960,1527,1.861475741537621,1.699640058477386
5886,4:6:1;6:-2:1;,5091,18496,248032,76365,1.8611923322368593,1.6995427913665333
5887,4:6:1;7:-2:1;,1273,4624,1088,335,1.860908978599321,1.6994455559052046
5888,4:6:1;7:-5:1;,5093,18496,248096,76395,1.8606256806031451,1.6993483520777344
5889,4:6:1;8:-4:1;,2547,9248,124064,38205,1.8603424382264842,1.6992511798684673
5890,4:7:1;5:-1:1;,5095,18496,16544,5095,1.8600592514475027,1.6991540392617586
5891,4:7:1;6:-1:1;,637,2312,4432,1365,1.8597761202443785,1.6990569302419736
5892,4:7:1;6:-3:1;,2549,9248,41376,12745,1.859210024478477,1.6988628069006901
5893,4:7:1;6:-5:1;,5099,18496,248288,76485,1.8589270598721197,1.6987657925479753
5894,4:7:1;8:-3:1;,75,272,12416,3825,1.8586441507544584,1.698668809719751
5895,4:7:1;8:-5:1;,5101,18496,82784,25505,1.858361297103736,1.6985718584004357
5896,4:8:1;5:-2:1;,2551,9248,124192,38265,1.8580784988982066,1.6984749385744573
5897,4:8:1;5:1:1;,5103,18496,35488,10935,1.8577957561161376,1.6983780502262542
5898,4:8:1;6:-2:1;,319,1156,5176,1595,1.8575130687358095,1.698281193340276
5899,4:8:1;7:-3:1;,5105,18496,49696,15315,1.857230436735515,1.6981843679009812
5900,4:8:1;7:-5:1;,2553,9248,124256,38295,1.85694786009356,1.6980875738928403
5901,4:8:1;8:3:1;,5107,18496,82848,25535,1.8566653387882628,1.697990811300333
5902,4:8:1;8:5:1;,1277,4624,62144,19155,1.856382872797955,1.69789408010795
5903,5:-1:1;5:7:1;,5109,18496,248608,76635,1.8561004621009802,1.697797380300192
5904,5:-1:1;6:-5:1;,2555,9248,1184,365,1.8558181066756951,1.6977007118615701
5905,5:-1:1;6:-7:1;,5111,18496,13088,4035,1.8555358065004692,1.6976040747766061
5906,5:-1:1;7:-5:1;,639,2312,31088,9585,1.8552535615536845,1.6975074690298317
5907,5:-2:1;6:-6:1;,5113,18496,82912,25565,1.8549713718137353,1.6974108946057886
5908,5:-2:1;7:-4:1;,2557,9248,124384,38355,1.85468923725903,1.6973143514890299
5909,5:-2:1;7:-6:1;,5115,18496,9952,3069,1.854407157867988,1.6972178396641178
5910,5:-2:1;8:-4:1;,1279,4624,20736,6395,1.8541251336190419,1.6971213591156253
5911,5:-3:1;7:-5:1;,301,1088,35552,10965,1.8538431644906372,1.697024909828136
