rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
5467,A=14.12|t=16.16|e=1.0,3155,36992,8504069311648,3849715449005,3.5515013926307675,1.143401542257287
5468,A=14.12|t=16.16|e=16.0,789,9248,2126598787552,962733911019,3.5510441924872205,1.1433388611211253
5469,A=14.12|t=16.1|e=0.1,3157,36992,110502869984,50027997911,3.550587137187694,1.1432762169734136
5470,A=14.12|t=16.1|e=0.16,1579,18496,4255523413664,1926688017109,3.5501302266404418,1.1432136097813619
5471,A=14.12|t=16.1|e=1.0,3159,36992,8513372665888,3854596229289,3.5496734607538056,1.143151039512219
5472,A=14.12|t=16.1|e=16.0,395,4624,1064462313056,481977053045,3.5492168394362134,1.1430885061332727
5473,A=14.13|t=16.16|e=0.1,3161,36992,8518024343008,3857036619431,3.5487603625961803,1.1430260096118492
5474,A=14.13|t=16.16|e=0.16,93,1088,250598534752,113478141603,3.548304030142308,1.142963549915313
5475,A=14.13|t=16.16|e=1.0,3163,36992,8522676020128,3859477009573,3.5478478419832853,1.1429011270110685
5476,A=14.13|t=16.16|e=16.0,791,9248,304464352096,137882043023,3.547391798027887,1.1428387408665572
5477,A=14.13|t=16.1|e=0.1,3165,36992,8527327697248,3861917399715,3.5469358981849752,1.1427763914492595
5478,A=14.13|t=16.1|e=0.16,1583,18496,4264826767904,1931568797393,3.5464801423634977,1.142714078726695
5479,A=14.13|t=16.1|e=1.0,3167,36992,8531979374368,3864357789857,3.5460245304724887,1.1426518026664207
5480,A=14.13|t=16.1|e=16.0,99,1156,24245185264,10981755639,3.545569062421069,1.1425895632360323
5481,A=14.14|t=16.16|e=0.1,3169,36992,8536631051488,3866798179999,3.545113738118445,1.1425273604031636
5482,A=14.14|t=16.16|e=0.16,1585,18496,4269478445024,1934009187535,3.5446585574739093,1.1424651941354864
5483,A=14.14|t=16.16|e=1.0,3171,36992,1220183246944,552748367163,3.54420352039684,1.1424030644007115
5484,A=14.14|t=16.16|e=16.0,793,9248,2135902141792,967614691303,3.5437486267967,1.1423409711665866
5485,A=14.14|t=16.1|e=0.1,3173,36992,8545934405728,3871678960283,3.543293876583041,1.1422789144008985
5486,A=14.14|t=16.1|e=0.16,1587,18496,4274130122144,1936449577677,3.542839269665497,1.1422168940714708
5487,A=14.14|t=16.1|e=1.0,3175,36992,8550586082848,3874119350425,3.5423848059537884,1.1421549101461663
5488,A=14.14|t=16.1|e=16.0,397,4624,1069113990176,484417443187,3.541930485357721,1.1420929625928846
5489,A=14.15|t=16.16|e=0.1,3177,36992,8555237759968,3876559740567,3.5414763077871863,1.1420310513795637
5490,A=14.15|t=16.16|e=0.16,1589,18496,611254542752,276984281117,3.54102227315216,1.141969176474179
5491,A=14.15|t=16.16|e=1.0,11,128,2692635872,1220195071,3.5405683813627027,1.1419073378447442
5492,A=14.15|t=16.16|e=16.0,795,9248,40387807904,18302926065,3.540114632328961,1.1418455354593093
5493,A=14.15|t=16.1|e=0.1,3181,36992,8564541114208,3881440520851,3.5396610259611654,1.1417837692859636
